time(days),prey(ind/m3),predator(ind/m3)
9.561912382476495509e+01,8.259040673636447139e+01,1.063909175086485170e+01
9.571914382876575189e+01,8.258982716093132126e+01,1.063941961878676778e+01
9.581916383276654869e+01,8.258924973997736174e+01,1.063974626555300595e+01
9.591918383676735971e+01,8.258867446565905368e+01,1.064007169562789024e+01
9.601920384076815651e+01,8.258810133016137911e+01,1.064039591345997238e+01
9.611922384476895331e+01,8.258753032569786967e+01,1.064071892348203185e+01
9.621924384876975012e+01,8.258696144450648546e+01,1.064104073011157325e+01
9.631926385277056113e+01,8.258639467884719920e+01,1.064136133775031290e+01
9.641928385677135793e+01,8.258583002100778003e+01,1.064168075078428721e+01
9.651930386077215474e+01,8.258526746330362300e+01,1.064199897358425773e+01
9.661932386477295154e+01,8.258470699807774906e+01,1.064231601050571108e+01
9.671934386877376255e+01,8.258414861770080506e+01,1.064263186588886256e+01
9.681936387277455935e+01,8.258359231457106375e+01,1.064294654405865792e+01
9.691938387677535616e+01,8.258303808111440958e+01,1.064326004932476444e+01
9.701940388077615296e+01,8.258248590978435288e+01,1.064357238598157984e+01
9.711942388477694976e+01,8.258193579306204413e+01,1.064388355830822874e+01
9.721944388877776078e+01,8.258138772345228062e+01,1.064419357056905291e+01
9.731946389277855758e+01,8.258084169348155967e+01,1.064450242701309257e+01
9.741948389677935438e+01,8.258029769570319445e+01,1.064481013187420544e+01
9.751950390078015118e+01,8.257975572269727138e+01,1.064511668937146815e+01
9.761952390478096220e+01,8.257921576707057909e+01,1.064542210370917097e+01
9.771954390878175900e+01,8.257867782145659419e+01,1.064572637907682484e+01
9.781956391278255580e+01,8.257814187851555232e+01,1.064602951964915434e+01
9.791958391678335261e+01,8.257760793093437712e+01,1.064633152958610118e+01
9.801960392078416362e+01,8.257707597142669442e+01,1.064663241303282426e+01
9.811962392478496042e+01,8.257654599273284646e+01,1.064693217411970316e+01
9.821964392878575723e+01,8.257601798761622547e+01,1.064723081696280005e+01
9.831966393278655403e+01,8.257549194886138366e+01,1.064752834566335871e+01
9.841968393678736504e+01,8.257496786927887911e+01,1.064782476430793068e+01
9.851970394078816184e+01,8.257444574170516205e+01,1.064812007696875717e+01
9.861972394478895865e+01,8.257392555900246123e+01,1.064841428770377618e+01
9.871974394878975545e+01,8.257340731405886913e+01,1.064870740055662068e+01
9.881976395279055225e+01,8.257289099978828517e+01,1.064899941955661333e+01
9.891978395679136327e+01,8.257237660913045829e+01,1.064929034871877178e+01
9.901980396079216007e+01,8.257186413505095857e+01,1.064958019204380690e+01
9.911982396479295687e+01,8.257135357054117719e+01,1.064986895351812990e+01
9.921984396879375367e+01,8.257084490861485904e+01,1.065015663711429461e+01
9.931986397279456469e+01,8.257033814230651103e+01,1.065044324679050014e+01
9.941988397679536149e+01,8.256983326467579332e+01,1.065072878649072763e+01
9.951990398079615829e+01,8.256933026880736293e+01,1.065101326014512217e+01
9.961992398479695510e+01,8.256882914781083116e+01,1.065129667166998217e+01
9.971994398879776611e+01,8.256832989482077778e+01,1.065157902496776288e+01
9.981996399279856291e+01,8.256783250299679366e+01,1.065186032392707993e+01
9.991998399679935972e+01,8.256733696552340973e+01,1.065214057242270762e+01
1.000200040008001565e+02,8.256684327561012537e+01,1.065241977431557530e+01
1.001200240048009675e+02,8.256635142649142267e+01,1.065269793345277627e+01
1.002200440088017643e+02,8.256586141142346946e+01,1.065297505366799413e+01
1.003200640128025611e+02,8.256537322368272669e+01,1.065325113878101959e+01
1.004200840168033579e+02,8.256488685657001270e+01,1.065352619259788547e+01
1.005201040208041690e+02,8.256440230341029007e+01,1.065380021891123796e+01
1.006201240248049658e+02,8.256391955755266565e+01,1.065407322150032599e+01
1.007201440288057626e+02,8.256343861237036208e+01,1.065434520413101716e+01
1.008201640328065594e+02,8.256295946126076046e+01,1.065461617055578358e+01
1.009201840368073562e+02,8.256248209764538615e+01,1.065488612451370898e+01
1.010202040408081672e+02,8.256200651496988030e+01,1.065515506973048332e+01
1.011202240448089640e+02,8.256153270670402833e+01,1.065542300991841529e+01
1.012202440488097608e+02,8.256106066633869034e+01,1.065568994877684084e+01
1.013202640528105576e+02,8.256059038738450795e+01,1.065595588999164356e+01
1.014202840568113686e+02,8.256012186337572700e+01,1.065622083723540037e+01
1.015203040608121654e+02,8.255965508786989915e+01,1.065648479416774208e+01
1.016203240648129622e+02,8.255919005444789605e+01,1.065674776443534633e+01
1.017203440688137590e+02,8.255872675671396621e+01,1.065700975167194109e+01
1.018203640728145700e+02,8.255826518829562133e+01,1.065727075949830116e+01
1.019203840768153668e+02,8.255780534284376415e+01,1.065753079152225347e+01
1.020204040808161636e+02,8.255734721403258902e+01,1.065778985133867351e+01
1.021204240848169604e+02,8.255689079555959609e+01,1.065804794252948717e+01
1.022204440888177714e+02,8.255643608114279175e+01,1.065830506866408278e+01
1.023204640928185682e+02,8.255598306451945234e+01,1.065856123329881910e+01
1.024204840968193650e+02,8.255553173944969103e+01,1.065881643997719230e+01
1.025205041008201619e+02,8.255508209971613098e+01,1.065907069223017878e+01
1.026205241048209587e+02,8.255463413912397641e+01,1.065932399357622806e+01
1.027205441088217697e+02,8.255418785150092731e+01,1.065957634752126637e+01
1.028205641128225665e+02,8.255374323069729314e+01,1.065982775755869838e+01
1.029205841168233633e+02,8.255330027058586495e+01,1.066007822716940368e+01
1.030206041208241601e+02,8.255285896506201482e+01,1.066032775982174030e+01
1.031206241248249711e+02,8.255241930804361061e+01,1.066057635897154476e+01
1.032206441288257679e+02,8.255198129346841540e+01,1.066082402806252460e+01
1.033206641328265647e+02,8.255154491529297900e+01,1.066107077052578589e+01
1.034206841368273615e+02,8.255111016749593489e+01,1.066131658977999130e+01
1.035207041408281725e+02,8.255067704407771600e+01,1.066156148923170299e+01
1.036207241448289693e+02,8.255024553906048368e+01,1.066180547227537190e+01
1.037207441488297661e+02,8.254981564648822712e+01,1.066204854229334131e+01
1.038207641528305629e+02,8.254938736042669234e+01,1.066229070265584333e+01
1.039207841568313739e+02,8.254896067496342482e+01,1.066253195672100773e+01
1.040208041608321707e+02,8.254853558420772686e+01,1.066277230783485130e+01
1.041208241648329675e+02,8.254811208229070019e+01,1.066301175933129031e+01
1.042208441688337643e+02,8.254769016336264542e+01,1.066325031453250816e+01
1.043208641728345611e+02,8.254726982159228044e+01,1.066348797674849713e+01
1.044208841768353722e+02,8.254685105116961097e+01,1.066372474927723069e+01
1.045209041808361690e+02,8.254643384630570324e+01,1.066396063540497074e+01
1.046209241848369658e+02,8.254601820123266975e+01,1.066419563840628015e+01
1.047209441888377626e+02,8.254560411020362665e+01,1.066442976154401556e+01
1.048209641928385736e+02,8.254519156749277897e+01,1.066466300806932566e+01
1.049209841968393704e+02,8.254478056739534964e+01,1.066489538122165825e+01
1.050210042008401672e+02,8.254437110422762203e+01,1.066512688422875677e+01
1.051210242048409640e+02,8.254396317232686897e+01,1.066535752030666195e+01
1.052210442088417750e+02,8.254355676604903636e+01,1.066558729266007610e+01
1.053210642128425718e+02,8.254315187976800416e+01,1.066581620448191003e+01
1.054210842168433686e+02,8.254274850787822970e+01,1.066604425895345187e+01
1.055211042208441654e+02,8.254234664479447758e+01,1.066627145924467612e+01
1.056211242248449764e+02,8.254194628495187658e+01,1.066649780851424545e+01
1.057211442288457732e+02,8.254154742280586277e+01,1.066672330990951068e+01
1.058211642328465700e+02,8.254115005283219375e+01,1.066694796656650723e+01
1.059211842368473668e+02,8.254075416952694866e+01,1.066717178160996404e+01
1.060212042408481778e+02,8.254035976740655656e+01,1.066739475815328753e+01
1.061212242448489746e+02,8.253996684100772541e+01,1.066761689929858292e+01
1.062212442488497715e+02,8.253957538488525358e+01,1.066783820813699357e+01
1.063212642528505683e+02,8.253918539361139040e+01,1.066805868774825683e+01
1.064212842568513651e+02,8.253879686177826613e+01,1.066827834120087992e+01
1.065213042608521761e+02,8.253840978399769313e+01,1.066849717155243660e+01
1.066213242648529729e+02,8.253802415490105204e+01,1.066871518184957068e+01
1.067213442688537697e+02,8.253763996913941980e+01,1.066893237512798898e+01
1.068213642728545665e+02,8.253725722138342746e+01,1.066914875441247190e+01
1.069213842768553775e+02,8.253687590632341653e+01,1.066936432271686286e+01
1.070214042808561743e+02,8.253649601866929686e+01,1.066957908304407532e+01
1.071214242848569711e+02,8.253611755315063192e+01,1.066979303838609283e+01
1.072214442888577679e+02,8.253574050451446453e+01,1.067000619172430831e+01
1.073214642928585789e+02,8.253536486752483370e+01,1.067021854602908526e+01
1.074214842968593757e+02,8.253499063696504834e+01,1.067043010425993543e+01
1.075215043008601725e+02,8.253461780763731781e+01,1.067064086936581013e+01
1.076215243048609693e+02,8.253424637436283717e+01,1.067085084428509312e+01
1.077215443088617803e+02,8.253387633198178719e+01,1.067106003194560770e+01
1.078215643128625771e+02,8.253350767535323484e+01,1.067126843526461322e+01
1.079215843168633739e+02,8.253314039935526125e+01,1.067147605714880676e+01
1.080216043208641707e+02,8.253277449888489059e+01,1.067168290049431967e+01
1.081216243248649675e+02,8.253240996885809011e+01,1.067188896818672639e+01
1.082216443288657786e+02,8.253204680420778061e+01,1.067209426310136422e+01
1.083216643328665754e+02,8.253168499988341011e+01,1.067229878810291233e+01
1.084216843368673722e+02,8.253132455085301444e+01,1.067250254604556226e+01
1.085217043408681690e+02,8.253096545210291879e+01,1.067270553977330039e+01
1.086217243448689800e+02,8.253060769863776613e+01,1.067290777211991326e+01
1.087217443488697768e+02,8.253025128548053146e+01,1.067310924590897336e+01
1.088217643528705736e+02,8.252989620767243650e+01,1.067330996395385867e+01
1.089217843568713704e+02,8.252954246027304919e+01,1.067350992905773133e+01
1.090218043608721814e+02,8.252919003836022682e+01,1.067370914401355719e+01
1.091218243648729782e+02,8.252883893703013030e+01,1.067390761160409340e+01
1.092218443688737750e+02,8.252848915139531982e+01,1.067410533460221700e+01
1.093218643728745718e+02,8.252814067658445651e+01,1.067430231577049149e+01
1.094218843768753828e+02,8.252779350774413558e+01,1.067449855786135515e+01
1.095219043808761796e+02,8.252744764003861633e+01,1.067469406361739104e+01
1.096219243848769764e+02,8.252710306864983636e+01,1.067488883577132341e+01
1.097219443888777732e+02,8.252675978877742580e+01,1.067508287704601777e+01
1.098219643928785700e+02,8.252641779563866464e+01,1.067527619015448082e+01
1.099219843968793811e+02,8.252607708446852541e+01,1.067546877779986403e+01
1.100220044008801779e+02,8.252573765051963051e+01,1.067566064267545833e+01
1.101220244048809747e+02,8.252539948906226641e+01,1.067585178746470120e+01
1.102220444088817715e+02,8.252506259538263578e+01,1.067604221484148219e+01
1.103220644128825825e+02,8.252472696478254477e+01,1.067623192746972194e+01
1.104220844168833793e+02,8.252439259258115101e+01,1.067642092800356757e+01
1.105221044208841761e+02,8.252405947411467935e+01,1.067660921908764138e+01
1.106221244248849729e+02,8.252372760473637925e+01,1.067679680335704440e+01
1.107221444288857839e+02,8.252339697981659583e+01,1.067698368343735815e+01
1.108221644328865807e+02,8.252306759474272724e+01,1.067716986194464290e+01
1.109221844368873775e+02,8.252273944491922464e+01,1.067735534148543763e+01
1.110222044408881743e+02,8.252241252576760644e+01,1.067754012465675650e+01
1.111222244448889853e+02,8.252208683272644407e+01,1.067772421404610306e+01
1.112222444488897821e+02,8.252176236124968511e+01,1.067790761223174734e+01
1.113222644528905789e+02,8.252143910680646854e+01,1.067809032178233863e+01
1.114222844568913757e+02,8.252111706488265952e+01,1.067827234525707958e+01
1.115223044608921867e+02,8.252079623098060779e+01,1.067845368520597837e+01
1.116223244648929835e+02,8.252047660061913348e+01,1.067863434416984703e+01
1.117223444688937803e+02,8.252015816933351289e+01,1.067881432468030489e+01
1.118223644728945771e+02,8.251984093267549270e+01,1.067899362925977513e+01
1.119223844768953740e+02,8.251952488621330417e+01,1.067917226042148471e+01
1.120224044808961850e+02,8.251921002553162054e+01,1.067935022066946793e+01
1.121224244848969818e+02,8.251889634623157121e+01,1.067952751249856824e+01
1.122224444888977786e+02,8.251858384392923540e+01,1.067970413839471533e+01
1.123224644928985754e+02,8.251827251425534371e+01,1.067988010083454142e+01
1.124224844968993864e+02,8.251796235285688397e+01,1.068005540228555894e+01
1.125225045009001832e+02,8.251765335539666069e+01,1.068023004520640029e+01
1.126225245049009800e+02,8.251734551755342295e+01,1.068040403204682143e+01
1.127225445089017768e+02,8.251703883502180759e+01,1.068057736524769474e+01
1.128225645129025878e+02,8.251673330351232494e+01,1.068075004724101795e+01
1.129225845169033846e+02,8.251642891875140151e+01,1.068092208044991231e+01
1.130226045209041814e+02,8.251612567648135155e+01,1.068109346728861375e+01
1.131226245249049782e+02,8.251582357246036281e+01,1.068126421016248884e+01
1.132226445289057892e+02,8.251552260246107551e+01,1.068143431146829592e+01
1.133226645329065860e+02,8.251522276227036912e+01,1.068160377359381386e+01
1.134226845369073828e+02,8.251492404769078348e+01,1.068177259891801079e+01
1.135227045409081796e+02,8.251462645454019196e+01,1.068194078981128570e+01
1.136227245449089764e+02,8.251432997865180141e+01,1.068210834863546310e+01
1.137227445489097875e+02,8.251403461587416643e+01,1.068227527774379837e+01
1.138227645529105843e+02,8.251374036207117513e+01,1.068244157948097062e+01
1.139227845569113811e+02,8.251344721312203490e+01,1.068260725618308982e+01
1.140228045609121779e+02,8.251315516492134350e+01,1.068277231017769147e+01
1.141228245649129889e+02,8.251286421337897536e+01,1.068293674378374547e+01
1.142228445689137857e+02,8.251257435441878840e+01,1.068310055931190838e+01
1.143228645729145825e+02,8.251228558397848190e+01,1.068326375906416281e+01
1.144228845769153793e+02,8.251199789801086126e+01,1.068342634533398972e+01
1.145229045809161903e+02,8.251171129248352543e+01,1.068358832040659578e+01
1.146229245849169871e+02,8.251142576337886680e+01,1.068374968655890989e+01
1.147229445889177839e+02,8.251114130669411395e+01,1.068391044605958662e+01
1.148229645929185807e+02,8.251085791844124628e+01,1.068407060116900276e+01
1.149229845969193917e+02,8.251057559464709357e+01,1.068423015413926258e+01
1.150230046009201885e+02,8.251029433135323643e+01,1.068438910721419077e+01
1.151230246049209853e+02,8.251001412461610585e+01,1.068454746262934307e+01
1.152230446089217821e+02,8.250973497050559047e+01,1.068470522261225497e+01
1.153230646129225789e+02,8.250945686510505084e+01,1.068486238938207933e+01
1.154230846169233899e+02,8.250917980451237099e+01,1.068501896514976224e+01
1.155231046209241867e+02,8.250890378483977372e+01,1.068517495211826329e+01
1.156231246249249836e+02,8.250862880221370688e+01,1.068533035248255381e+01
1.157231446289257804e+02,8.250835485277494286e+01,1.068548516842961327e+01
1.158231646329265914e+02,8.250808193267850754e+01,1.068563940213843821e+01
1.159231846369273882e+02,8.250781003809375136e+01,1.068579305578003158e+01
1.160232046409281850e+02,8.250753916520424980e+01,1.068594613151741335e+01
1.161232246449289818e+02,8.250726931020790289e+01,1.068609863150561168e+01
1.162232446489297928e+02,8.250700046931562781e+01,1.068625055789191869e+01
1.163232646529305896e+02,8.250673263875141572e+01,1.068640191281552809e+01
1.164232846569313864e+02,8.250646581475328389e+01,1.068655269840771638e+01
1.165233046609321832e+02,8.250619999357304835e+01,1.068670291679205064e+01
1.166233246649329942e+02,8.250593517147628120e+01,1.068685257008438505e+01
1.167233446689337910e+02,8.250567134474235331e+01,1.068700166039286437e+01
1.168233646729345878e+02,8.250540850966443429e+01,1.068715018981792220e+01
1.169233846769353846e+02,8.250514666254944984e+01,1.068729816045228453e+01
1.170234046809361956e+02,8.250488579971809600e+01,1.068744557438096265e+01
1.171234246849369924e+02,8.250462591750486752e+01,1.068759243368126555e+01
1.172234446889377892e+02,8.250436701225684999e+01,1.068773874042302552e+01
1.173234646929385860e+02,8.250410908033381929e+01,1.068788449666826246e+01
1.174234846969393828e+02,8.250385211810906583e+01,1.068802970447134904e+01
1.175235047009401939e+02,8.250359612196918135e+01,1.068817436587922209e+01
1.176235247049409907e+02,8.250334108831408741e+01,1.068831848293137377e+01
1.177235447089417875e+02,8.250308701355697849e+01,1.068846205765985324e+01
1.178235647129425843e+02,8.250283389412432200e+01,1.068860509208927567e+01
1.179235847169433953e+02,8.250258172645591515e+01,1.068874758823680438e+01
1.180236047209441921e+02,8.250233050700482806e+01,1.068888954811217218e+01
1.181236247249449889e+02,8.250208023223743226e+01,1.068903097371766542e+01
1.182236447289457857e+02,8.250183089863229213e+01,1.068917186704836375e+01
1.183236647329465967e+02,8.250158250268022186e+01,1.068931223009179732e+01
1.184236847369473935e+02,8.250133504088512382e+01,1.068945206482812438e+01
1.185237047409481903e+02,8.250108850976373276e+01,1.068959137323031960e+01
1.186237247449489871e+02,8.250084290584561586e+01,1.068973015726417763e+01
1.187237447489497981e+02,8.250059822567314427e+01,1.068986841888831485e+01
1.188237647529505949e+02,8.250035446580152154e+01,1.069000616005416049e+01
1.189237847569513917e+02,8.250011162279878363e+01,1.069014338270597086e+01
1.190238047609521885e+02,8.249986969324579889e+01,1.069028008878081337e+01
1.191238247649529853e+02,8.249962867373622544e+01,1.069041628020858425e+01
1.192238447689537963e+02,8.249938856087553063e+01,1.069055195891221821e+01
1.193238647729545931e+02,8.249914935128104787e+01,1.069068712680736155e+01
1.194238847769553900e+02,8.249891104158277244e+01,1.069082178580254983e+01
1.195239047809561868e+02,8.249867362842300622e+01,1.069095593779938547e+01
1.196239247849569978e+02,8.249843710845649980e+01,1.069108958469254489e+01
1.197239447889577946e+02,8.249820147835029616e+01,1.069122272836977317e+01
1.198239647929585914e+02,8.249796673478387277e+01,1.069135537071188757e+01
1.199239847969593882e+02,8.249773287444904213e+01,1.069148751359277760e+01
1.200240048009601992e+02,8.249749989405000861e+01,1.069161915887940140e+01
1.201240248049609960e+02,8.249726779030332580e+01,1.069175030843179108e+01
1.202240448089617928e+02,8.249703655993693019e+01,1.069188096410326771e+01
1.203240648129625896e+02,8.249680619969031170e+01,1.069201112774011442e+01
1.204240848169634006e+02,8.249657670631506790e+01,1.069214080118175048e+01
1.205241048209641974e+02,8.249634807657481872e+01,1.069226998626091429e+01
1.206241248249649942e+02,8.249612030724502176e+01,1.069239868480365274e+01
1.207241448289657910e+02,8.249589339511314279e+01,1.069252689862933181e+01
1.208241648329665878e+02,8.249566733697854204e+01,1.069265462955062951e+01
1.209241848369673988e+02,8.249544212965251688e+01,1.069278187937353763e+01
1.210242048409681956e+02,8.249521776995830180e+01,1.069290864989736711e+01
1.211242248449689924e+02,8.249499425473106839e+01,1.069303494291474443e+01
1.212242448489697892e+02,8.249477158081695904e+01,1.069316076021181416e+01
1.213242648529706003e+02,8.249454974507330007e+01,1.069328610356793696e+01
1.214242848569713971e+02,8.249432874436915597e+01,1.069341097475584768e+01
1.215243048609721939e+02,8.249410857558508781e+01,1.069353537554183120e+01
1.216243248649729907e+02,8.249388923561318165e+01,1.069365930768572781e+01
1.217243448689738017e+02,8.249367072135700596e+01,1.069378277294092250e+01
1.218243648729745985e+02,8.249345302973168259e+01,1.069390577305435208e+01
1.219243848769753953e+02,8.249323615766380158e+01,1.069402830976650520e+01
1.220244048809761921e+02,8.249302010209146374e+01,1.069415038481141700e+01
1.221244248849770031e+02,8.249280485996430912e+01,1.069427199991668331e+01
1.222244448889777999e+02,8.249259042824255062e+01,1.069439315680364189e+01
1.223244648929785967e+02,8.249237680389725824e+01,1.069451385718707925e+01
1.224244848969793935e+02,8.249216398391079963e+01,1.069463410277539950e+01
1.225245049009802045e+02,8.249195196527662688e+01,1.069475389527077880e+01
1.226245249049810013e+02,8.249174074499933340e+01,1.069487323636917608e+01
1.227245449089817981e+02,8.249153032009456865e+01,1.069499212776032593e+01
1.228245649129825949e+02,8.249132068758910918e+01,1.069511057112774033e+01
1.229245849169833917e+02,8.249111184452083023e+01,1.069522856814871048e+01
1.230246049209842027e+02,8.249090378793869149e+01,1.069534612049430500e+01
1.231246249249849996e+02,8.249069651490273714e+01,1.069546322982937703e+01
1.232246449289857964e+02,8.249049002248331419e+01,1.069557989781274365e+01
1.233246649329865932e+02,8.249028430776118626e+01,1.069569612609690523e+01
1.234246849369874042e+02,8.249007936782805928e+01,1.069581191632819461e+01
1.235247049409882010e+02,8.248987519978635419e+01,1.069592727014694944e+01
1.236247249449889978e+02,8.248967180074917849e+01,1.069604218918750327e+01
1.237247449489897946e+02,8.248946916784035466e+01,1.069615667507818380e+01
1.238247649529906056e+02,8.248926729819439174e+01,1.069627072944132351e+01
1.239247849569914024e+02,8.248906618895651377e+01,1.069638435389324727e+01
1.240248049609921992e+02,8.248886583728265975e+01,1.069649755004428471e+01
1.241248249649929960e+02,8.248866624033942685e+01,1.069661031949876140e+01
1.242248449689938070e+02,8.248846739530337402e+01,1.069672266385518711e+01
1.243248649729946038e+02,8.248826929936114993e+01,1.069683458470597515e+01
1.244248849769954006e+02,8.248807194970994772e+01,1.069694608363758803e+01
1.245249049809961974e+02,8.248787534355727757e+01,1.069705716223070979e+01
1.246249249849969942e+02,8.248767947812099521e+01,1.069716782206022643e+01
1.247249449889978052e+02,8.248748435062925921e+01,1.069727806469524012e+01
1.248249649929986020e+02,8.248728995832051680e+01,1.069738789169906390e+01
1.249249849969993988e+02,8.248709629844358915e+01,1.069749730462921811e+01
1.250250050010001956e+02,8.248690336825760028e+01,1.069760630503744103e+01
1.251250250050010067e+02,8.248671116503196288e+01,1.069771489446967827e+01
1.252250450090018035e+02,8.248651968604569618e+01,1.069782307446627101e+01
1.253250650130026003e+02,8.248632892858762489e+01,1.069793084656166648e+01
1.254250850170033971e+02,8.248613888995667764e+01,1.069803821228459029e+01
1.255251050210042081e+02,8.248594956746178752e+01,1.069814517315817781e+01
1.256251250250050049e+02,8.248576095842182099e+01,1.069825173069998314e+01
1.257251450290058017e+02,8.248557306016559210e+01,1.069835788642198082e+01
1.258251650330065985e+02,8.248538587003187672e+01,1.069846364183055520e+01
1.259251850370074095e+02,8.248519938536938412e+01,1.069856899842651465e+01
1.260252050410082063e+02,8.248501360353678535e+01,1.069867395770507912e+01
1.261252250450090031e+02,8.248482852190269909e+01,1.069877852115589256e+01
1.262252450490097999e+02,8.248464413784500948e+01,1.069888269026318461e+01
1.263252650530105967e+02,8.248446044875103667e+01,1.069898646650550766e+01
1.264252850570114077e+02,8.248427745201792050e+01,1.069908985135588608e+01
1.265253050610122045e+02,8.248409514505239315e+01,1.069919284628196365e+01
1.266253250650130013e+02,8.248391352527077913e+01,1.069929545274599292e+01
1.267253450690137981e+02,8.248373259009899527e+01,1.069939767220484939e+01
1.268253650730146092e+02,8.248355233697255073e+01,1.069949950611001910e+01
1.269253850770154060e+02,8.248337276333657542e+01,1.069960095590760751e+01
1.270254050810162028e+02,8.248319386664576314e+01,1.069970202303833062e+01
1.271254250850169996e+02,8.248301564436440003e+01,1.069980270893753094e+01
1.272254450890178106e+02,8.248283809396571087e+01,1.069990301503532315e+01
1.273254650930186074e+02,8.248266121293208641e+01,1.070000294275635078e+01
1.274254850970194042e+02,8.248248499875536766e+01,1.070010249351992648e+01
1.275255051010202010e+02,8.248230944893660421e+01,1.070020166874016532e+01
1.276255251050210120e+02,8.248213456098615382e+01,1.070030046982599892e+01
1.277255451090218088e+02,8.248196033242359704e+01,1.070039889818116130e+01
1.278255651130226056e+02,8.248178676077776572e+01,1.070049695520419242e+01
1.279255851170234024e+02,8.248161384358675718e+01,1.070059464228844526e+01
1.280256051210241992e+02,8.248144157839787738e+01,1.070069196082207519e+01
1.281256251250250102e+02,8.248126996276772616e+01,1.070078891218805239e+01
1.282256451290257928e+02,8.248109899426148672e+01,1.070088549776431464e+01
1.283256651330266038e+02,8.248092867045323828e+01,1.070098171892350791e+01
1.284256851370274148e+02,8.248075898892612656e+01,1.070107757703314988e+01
1.285257051410281974e+02,8.248058994727225013e+01,1.070117307345574531e+01
1.286257251450290084e+02,8.248042154309261775e+01,1.070126820954879499e+01
1.287257451490298195e+02,8.248025377399713420e+01,1.070136298666478858e+01
1.288257651530306021e+02,8.248008663760464287e+01,1.070145740615121532e+01
1.289257851570314131e+02,8.247992013154292579e+01,1.070155146935055157e+01
1.290258051610321957e+02,8.247975425344861833e+01,1.070164517760026968e+01
1.291258251650330067e+02,8.247958900096735135e+01,1.070173853223284155e+01
1.292258451690338177e+02,8.247942437175299801e+01,1.070183153457587721e+01
1.293258651730346003e+02,8.247926036346804324e+01,1.070192418595189743e+01
1.294258851770354113e+02,8.247909697378374005e+01,1.070201648767846692e+01
1.295259051810362223e+02,8.247893420037995327e+01,1.070210844106832226e+01
1.296259251850370049e+02,8.247877204094513104e+01,1.070220004742937192e+01
1.297259451890378159e+02,8.247861049317631910e+01,1.070229130806469797e+01
1.298259651930385985e+02,8.247844955477916074e+01,1.070238222427255081e+01
1.299259851970394095e+02,8.247828922346789682e+01,1.070247279734636159e+01
1.300260052010402205e+02,8.247812949696536577e+01,1.070256302857472441e+01
1.301260252050410031e+02,8.247797037300298939e+01,1.070265291924141415e+01
1.302260452090418141e+02,8.247781184932024701e+01,1.070274247062552675e+01
1.303260652130425967e+02,8.247765392366486026e+01,1.070283168400123763e+01
1.304260852170434077e+02,8.247749659379304887e+01,1.070292056063795094e+01
1.305261052210442188e+02,8.247733985746930330e+01,1.070300910180041321e+01
1.306261252250450013e+02,8.247718371246639890e+01,1.070309730874871867e+01
1.307261452290458124e+02,8.247702815656542441e+01,1.070318518273830399e+01
1.308261652330466234e+02,8.247687318755572505e+01,1.070327272501995353e+01
1.309261852370474060e+02,8.247671880323494520e+01,1.070335993683979581e+01
1.310262052410482170e+02,8.247656500140901414e+01,1.070344681943930532e+01
1.311262252450489996e+02,8.247641177989214611e+01,1.070353337405530780e+01
1.312262452490498106e+02,8.247625913650630025e+01,1.070361960192010820e+01
1.313262652530506216e+02,8.247610706908145062e+01,1.070370550426128098e+01
1.314262852570514042e+02,8.247595557545571410e+01,1.070379108230179099e+01
1.315263052610522152e+02,8.247580465347522249e+01,1.070387633726011423e+01
1.316263252650530262e+02,8.247565430099406569e+01,1.070396127035024492e+01
1.317263452690538088e+02,8.247550451587434850e+01,1.070404588278168312e+01
1.318263652730546198e+02,8.247535529598613380e+01,1.070413017575944536e+01
1.319263852770554024e+02,8.247520663920751360e+01,1.070421415048405755e+01
1.320264052810562134e+02,8.247505854342452380e+01,1.070429780815156384e+01
1.321264252850570244e+02,8.247491100653121521e+01,1.070438114995351775e+01
1.322264452890578070e+02,8.247476402642909932e+01,1.070446417707712428e+01
1.323264652930586180e+02,8.247461760102744677e+01,1.070454689070501963e+01
1.324264852970594006e+02,8.247447172824335837e+01,1.070462929201539914e+01
1.325265053010602117e+02,8.247432640600166565e+01,1.070471138218212914e+01
1.326265253050610227e+02,8.247418163223487397e+01,1.070479316237475409e+01
1.327265453090618053e+02,8.247403740488321944e+01,1.070487463375849302e+01
1.328265653130626163e+02,8.247389372189462620e+01,1.070495579749423420e+01
1.329265853170634273e+02,8.247375058122467806e+01,1.070503665473854227e+01
1.330266053210642099e+02,8.247360798083673217e+01,1.070511720664365463e+01
1.331266253250650209e+02,8.247346591870177690e+01,1.070519745435748860e+01
1.332266453290658035e+02,8.247332439279803395e+01,1.070527739902376219e+01
1.333266653330666145e+02,8.247318340111122836e+01,1.070535704178178982e+01
1.334266853370674255e+02,8.247304294163463112e+01,1.070543638376660667e+01
1.335267053410682081e+02,8.247290301236894550e+01,1.070551542610907347e+01
1.336267253450690191e+02,8.247276361132232125e+01,1.070559416993588542e+01
1.337267453490698017e+02,8.247262473651028358e+01,1.070567261636956680e+01
1.338267653530706127e+02,8.247248638595580417e+01,1.070575076652846569e+01
1.339267853570714237e+02,8.247234855768927275e+01,1.070582862152676817e+01
1.340268053610722063e+02,8.247221124974851136e+01,1.070590618247448234e+01
1.341268253650730173e+02,8.247207446017873167e+01,1.070598345047745426e+01
1.342268453690738284e+02,8.247193818703212287e+01,1.070606042663748347e+01
1.343268653730746109e+02,8.247180242836812170e+01,1.070613711205211871e+01
