time(days),prey(ind/m3),predator(ind/m3)
2.446489297859571934e+02,9.999999978223924302e+01,1.467890795526595112e-07
2.447489497899580044e+02,9.999999978379808852e+01,1.457382884534242444e-07
2.448489697939587870e+02,9.999999978534576428e+01,1.446950194658733379e-07
2.449489897979595980e+02,9.999999978688236979e+01,1.436592187344052786e-07
2.450490098019604090e+02,9.999999978840797610e+01,1.426308327887821486e-07
2.451490298059611916e+02,9.999999978992265426e+01,1.416098085441285130e-07
2.452490498099620027e+02,9.999999979142648954e+01,1.405960932997630181e-07
2.453490698139627852e+02,9.999999979291956720e+01,1.395896347204609897e-07
2.454490898179635963e+02,9.999999979440195830e+01,1.385903808759256126e-07
2.455491098219644073e+02,9.999999979587373389e+01,1.375982802093493237e-07
2.456491298259651899e+02,9.999999979733497923e+01,1.366132815225779767e-07
2.457491498299660009e+02,9.999999979878575118e+01,1.356353339761099160e-07
2.458491698339667835e+02,9.999999980022614920e+01,1.346643870890980672e-07
2.459491898379675945e+02,9.999999980165623015e+01,1.337003907393476085e-07
2.460492098419684055e+02,9.999999980307607927e+01,1.327432951633179290e-07
2.461492298459691881e+02,9.999999980448575343e+01,1.317930509561218875e-07
2.462492498499699991e+02,9.999999980588535209e+01,1.308496090704206465e-07
2.463492698539708101e+02,9.999999980727491788e+01,1.299129207990063191e-07
2.464492898579715927e+02,9.999999980865455029e+01,1.289829378115789745e-07
2.465493098619724037e+02,9.999999981002429195e+01,1.280596121253595712e-07
2.466493298659731863e+02,9.999999981138424232e+01,1.271428960913654825e-07
2.467493498699739973e+02,9.999999981273444405e+01,1.262327423944084841e-07
2.468493698739748083e+02,9.999999981407498240e+01,1.253291040530966079e-07
2.469493898779755909e+02,9.999999981540592842e+01,1.244319344198331617e-07
2.470494098819764019e+02,9.999999981672735316e+01,1.235411871808162003e-07
2.471494298859771845e+02,9.999999981803931348e+01,1.226568163560401932e-07
2.472494498899779956e+02,9.999999981934188042e+01,1.217787762982500444e-07
2.473494698939788066e+02,9.999999982063512505e+01,1.209070216767513285e-07
2.474494898979795892e+02,9.999999982191910419e+01,1.200415075116751289e-07
2.475495099019804002e+02,9.999999982319390313e+01,1.191821891465123068e-07
2.476495299059812112e+02,9.999999982445956448e+01,1.183290222354147825e-07
2.477495499099819938e+02,9.999999982571617352e+01,1.174819627431948082e-07
2.478495699139828048e+02,9.999999982696378709e+01,1.166409669453242000e-07
2.479495899179835874e+02,9.999999982820247624e+01,1.158059914279360453e-07
2.480496099219843984e+02,9.999999982943228360e+01,1.149769930878228233e-07
2.481496299259852094e+02,9.999999983065329445e+01,1.141539291324380200e-07
2.482496499299859920e+02,9.999999983186556562e+01,1.133367570789085402e-07
2.483496699339868030e+02,9.999999983306916818e+01,1.125254347389841369e-07
2.484496899379876140e+02,9.999999983426414474e+01,1.117199202509626652e-07
2.485497099419883966e+02,9.999999983545056637e+01,1.109201720540213842e-07
2.486497299459892076e+02,9.999999983662848990e+01,1.101261488764655791e-07
2.487497499499899902e+02,9.999999983779798640e+01,1.093378097357301095e-07
2.488497699539908012e+02,9.999999983895911271e+01,1.085551139383776499e-07
2.489497899579916123e+02,9.999999984011192566e+01,1.077780210801002240e-07
2.490498099619923948e+02,9.999999984125648211e+01,1.070064910457185568e-07
2.491498299659932059e+02,9.999999984239285311e+01,1.062404840091813863e-07
2.492498499699939885e+02,9.999999984352108129e+01,1.054799604326341904e-07
2.493498699739947995e+02,9.999999984464123770e+01,1.047248810524292598e-07
2.494498899779956105e+02,9.999999984575336498e+01,1.039752069088683996e-07
2.495499099819963931e+02,9.999999984685754839e+01,1.032308993222149039e-07
2.496499299859972041e+02,9.999999984795381636e+01,1.024919198818208678e-07
2.497499499899980151e+02,9.999999984904223993e+01,1.017582304461284062e-07
2.498499699939987977e+02,9.999999985012287596e+01,1.010297931426690438e-07
2.499499899979996087e+02,9.999999985119576706e+01,1.003065703680630941e-07
2.500500100020003913e+02,9.999999985226098431e+01,9.958852478802111447e-08
2.501500300060012023e+02,9.999999985331858454e+01,9.887561933734223910e-08
2.502500500100020133e+02,9.999999985436861039e+01,9.816781721903400553e-08
2.503500700140027959e+02,9.999999985541110448e+01,9.746508189131071669e-08
2.504500900180036069e+02,9.999999985644615208e+01,9.676737709530002095e-08
2.505501100220044179e+02,9.999999985747378162e+01,9.607466683262813069e-08
2.506501300260052005e+02,9.999999985849404993e+01,9.538691535536032665e-08
2.507501500300060115e+02,9.999999985950702808e+01,9.470408716600030946e-08
2.508501700340067941e+02,9.999999986051274448e+01,9.402614701749160248e-08
2.509501900380076052e+02,9.999999986151127018e+01,9.335305991321600340e-08
2.510502100420084162e+02,9.999999986250264783e+01,9.268479110699490763e-08
2.511502300460091988e+02,9.999999986348692005e+01,9.202130610308873929e-08
2.512502500500100098e+02,9.999999986446414368e+01,9.136257065536321927e-08
2.513502700540107924e+02,9.999999986543437558e+01,9.070855075520780346e-08
2.514502900580116034e+02,9.999999986639767258e+01,9.005921265734535896e-08
2.515503100620124144e+02,9.999999986735406310e+01,8.941452285888717016e-08
2.516503300660131970e+02,9.999999986830360399e+01,8.877444809002582005e-08
2.517503500700140080e+02,9.999999986924635209e+01,8.813895531403464768e-08
2.518503700740148190e+02,9.999999987018236425e+01,8.750801172726885980e-08
2.519503900780156016e+02,9.999999987111165467e+01,8.688158475916493538e-08
2.520504100820164126e+02,9.999999987203430862e+01,8.625964207224013584e-08
2.521504300860171952e+02,9.999999987295034032e+01,8.564215156209373593e-08
2.522504500900180062e+02,9.999999987385983502e+01,8.502908135661839637e-08
2.523504700940188172e+02,9.999999987476280694e+01,8.442039980477189506e-08
2.524504900980195998e+02,9.999999987565931292e+01,8.381607550062125581e-08
2.525505101020204108e+02,9.999999987654940981e+01,8.321607726376990804e-08
2.526505301060211934e+02,9.999999987743314023e+01,8.262037413074857626e-08
2.527505501100220044e+02,9.999999987831053261e+01,8.202893535501391683e-08
2.528505701140228155e+02,9.999999987918164379e+01,8.144173040694970917e-08
2.529505901180235981e+02,9.999999988004653062e+01,8.085872897386636602e-08
2.530506101220244091e+02,9.999999988090522152e+01,8.027990096000043054e-08
2.531506301260252201e+02,9.999999988175775911e+01,7.970521648651551595e-08
2.532506501300260027e+02,9.999999988260420025e+01,7.913464589075817389e-08
2.533506701340268137e+02,9.999999988344457336e+01,7.856815971582149561e-08
2.534506901380275963e+02,9.999999988427893527e+01,7.800572873294438203e-08
2.535507101420284073e+02,9.999999988510732862e+01,7.744732392322273929e-08
2.536507301460292183e+02,9.999999988592978184e+01,7.689291646964452350e-08
2.537507501500300009e+02,9.999999988674636597e+01,7.634247775708931724e-08
2.538507701540308119e+02,9.999999988755709524e+01,7.579597937232783987e-08
2.539507901580316229e+02,9.999999988836201226e+01,7.525339310402286073e-08
2.540508101620324055e+02,9.999999988916117388e+01,7.471469094272880209e-08
2.541508301660332165e+02,9.999999988995462274e+01,7.417984508089118331e-08
2.542508501700339991e+02,9.999999989074238727e+01,7.364882791214521135e-08
2.543508701740348101e+02,9.999999989152451008e+01,7.312161202161649916e-08
2.544508901780356211e+02,9.999999989230103381e+01,7.259817020678608119e-08
2.545509101820364037e+02,9.999999989307198689e+01,7.207847546040340306e-08
2.546509301860372148e+02,9.999999989383744037e+01,7.156250096311616875e-08
2.547509501900379973e+02,9.999999989459740846e+01,7.105022008347131998e-08
2.548509701940388084e+02,9.999999989535193379e+01,7.054160637791385833e-08
2.549509901980396194e+02,9.999999989610105899e+01,7.003663359078790400e-08
2.550510102020404020e+02,9.999999989684481250e+01,6.953527565433619291e-08
2.551510302060412130e+02,9.999999989758325114e+01,6.903750668869974580e-08
2.552510502100420240e+02,9.999999989831640335e+01,6.854330100125503852e-08
2.553510702140428066e+02,9.999999989904429754e+01,6.805263307760158466e-08
2.554510902180436176e+02,9.999999989976699055e+01,6.756547760099574337e-08
2.555511102220444002e+02,9.999999990048451082e+01,6.708180943638809225e-08
2.556511302260452112e+02,9.999999990119690096e+01,6.660160362360421664e-08
2.557511502300460222e+02,9.999999990190417520e+01,6.612483537734566243e-08
2.558511702340468048e+02,9.999999990260640459e+01,6.565148008718951264e-08
2.559511902380476158e+02,9.999999990330358912e+01,6.518151331758801676e-08
2.560512102420483984e+02,9.999999990399579985e+01,6.471491080786950401e-08
2.561512302460492378e+02,9.999999990468305100e+01,6.425164847223719219e-08
2.562512502500500204e+02,9.999999990536537098e+01,6.379170239914403764e-08
2.563512702540508030e+02,9.999999990604281663e+01,6.333504884291681027e-08
2.564512902580515856e+02,9.999999990671540218e+01,6.288166424185905372e-08
2.565513102620524251e+02,9.999999990738318445e+01,6.243152520333676750e-08
2.566513302660532077e+02,9.999999990804617767e+01,6.198460849747180992e-08
2.567513502700539902e+02,9.999999990870443867e+01,6.154089105714032311e-08
2.568513702740548297e+02,9.999999990935796745e+01,6.110034997797352719e-08
2.569513902780556123e+02,9.999999991000683508e+01,6.066296251835844811e-08
2.570514102820563949e+02,9.999999991065105576e+01,6.022870609943642214e-08
2.571514302860572343e+02,9.999999991129065791e+01,5.979755830510386352e-08
2.572514502900580169e+02,9.999999991192566995e+01,5.936949688142116115e-08
2.573514702940587995e+02,9.999999991255616294e+01,5.894449972882986196e-08
2.574514902980596389e+02,9.999999991318212267e+01,5.852254491901394697e-08
2.575515103020604215e+02,9.999999991380362019e+01,5.810361068096809149e-08
2.576515303060612041e+02,9.999999991442065550e+01,5.768767539516089339e-08
2.577515503100620435e+02,9.999999991503327124e+01,5.727471759353560104e-08
2.578515703140628261e+02,9.999999991564151003e+01,5.686471595951078828e-08
2.579515903180636087e+02,9.999999991624538609e+01,5.645764932797897800e-08
2.580516103220643913e+02,9.999999991684494205e+01,5.605349668530756856e-08
2.581516303260652307e+02,9.999999991744020633e+01,5.565223716933836401e-08
2.582516503300660133e+02,9.999999991803122157e+01,5.525385006882967708e-08
2.583516703340667959e+02,9.999999991861798776e+01,5.485831481622480530e-08
2.584516903380676354e+02,9.999999991920056175e+01,5.446561100335655786e-08
2.585517103420684180e+02,9.999999991977897196e+01,5.407571836843274653e-08
2.586517303460692006e+02,9.999999992035323260e+01,5.368861679063658890e-08
2.587517503500700400e+02,9.999999992092338630e+01,5.330428629012733039e-08
2.588517703540708226e+02,9.999999992148946149e+01,5.292270702804093909e-08
2.589517903580716052e+02,9.999999992205147237e+01,5.254385930648877565e-08
2.590518103620724446e+02,9.999999992260947579e+01,5.216772356855826165e-08
2.591518303660732272e+02,9.999999992316347175e+01,5.179428039831349502e-08
2.592518503700740098e+02,9.999999992371351709e+01,5.142351052026642353e-08
2.593518703740747924e+02,9.999999992425961182e+01,5.105539479265988018e-08
2.594518903780756318e+02,9.999999992480179856e+01,5.068991422209326795e-08
2.595519103820764144e+02,9.999999992534010573e+01,5.032704995136564523e-08
2.596519303860771970e+02,9.999999992587456177e+01,4.996678325448053422e-08
2.597519503900780364e+02,9.999999992640518087e+01,4.960909553664660259e-08
2.598519703940788190e+02,9.999999992693201989e+01,4.925396833427821934e-08
2.599519903980796016e+02,9.999999992745507882e+01,4.890138331499426362e-08
2.600520104020804411e+02,9.999999992797438608e+01,4.855132227761872696e-08
2.601520304060812236e+02,9.999999992848998431e+01,4.820376715218131542e-08
2.602520504100820062e+02,9.999999992900188772e+01,4.785869999941820973e-08
2.603520704140828457e+02,9.999999992951013894e+01,4.751610300453116621e-08
2.604520904180836283e+02,9.999999993001473797e+01,4.717595849081002345e-08
2.605521104220844109e+02,9.999999993051572744e+01,4.683824890827518816e-08
2.606521304260851934e+02,9.999999993101313578e+01,4.650295682905863889e-08
2.607521504300860329e+02,9.999999993150697719e+01,4.617006494740355536e-08
2.608521704340868155e+02,9.999999993199728010e+01,4.583955607966506626e-08
2.609521904380875981e+02,9.999999993248407293e+01,4.551141316430914417e-08
2.610522104420884375e+02,9.999999993296739831e+01,4.518561926191313491e-08
2.611522304460892201e+02,9.999999993344724203e+01,4.486215755516633327e-08
2.612522504500900027e+02,9.999999993392367514e+01,4.454101134839877463e-08
2.613522704540908421e+02,9.999999993439668344e+01,4.422216406178299001e-08
2.614522904580916247e+02,9.999999993486629535e+01,4.390559924402095822e-08
2.615523104620924073e+02,9.999999993533255349e+01,4.359130056173558066e-08
2.616523304660932467e+02,9.999999993579547208e+01,4.327925179519774421e-08
2.617523504700940293e+02,9.999999993625507955e+01,4.296943683832677785e-08
2.618523704740948119e+02,9.999999993671140430e+01,4.266183969868944678e-08
2.619523904780955945e+02,9.999999993716446056e+01,4.235644449750062744e-08
2.620524104820964340e+02,9.999999993761426254e+01,4.205323546962297659e-08
2.621524304860972165e+02,9.999999993806085286e+01,4.175219696356761294e-08
2.622524504900979991e+02,9.999999993850424573e+01,4.145331344104939177e-08
2.623524704940988386e+02,9.999999993894445538e+01,4.115656947160016579e-08
2.624524904980996212e+02,9.999999993938152443e+01,4.086194974438402788e-08
2.625525105021004038e+02,9.999999993981546709e+01,4.056943905828890495e-08
2.626525305061012432e+02,9.999999994024629757e+01,4.027902231797382578e-08
2.627525505101020258e+02,9.999999994067404430e+01,3.999068453386939746e-08
2.628525705141028084e+02,9.999999994109873569e+01,3.970441082217684586e-08
2.629525905181036478e+02,9.999999994152037175e+01,3.942018640486847884e-08
2.630526105221044304e+02,9.999999994193900932e+01,3.913799660968820242e-08
2.631526305261052130e+02,9.999999994235463419e+01,3.885782687015052157e-08
2.632526505301060524e+02,9.999999994276728899e+01,3.857966272512232427e-08
2.633526705341068350e+02,9.999999994317698793e+01,3.830348981381859764e-08
2.634526905381076176e+02,9.999999994358375943e+01,3.802929388680414185e-08
2.635527105421084002e+02,9.999999994398761771e+01,3.775706079674099250e-08
2.636527305461092396e+02,9.999999994438857698e+01,3.748677649473121022e-08
2.637527505501100222e+02,9.999999994478667986e+01,3.721842703031751604e-08
2.638527705541108048e+02,9.999999994518192636e+01,3.695199855148233179e-08
2.639527905581116443e+02,9.999999994557434491e+01,3.668747730464828967e-08
2.640528105621124269e+02,9.999999994596394970e+01,3.642484963467864254e-08
2.641528305661132094e+02,9.999999994635076916e+01,3.616410198487638375e-08
2.642528505701140489e+02,9.999999994673481751e+01,3.590522089658958943e-08
2.643528705741148315e+02,9.999999994711612317e+01,3.564819300456257735e-08
2.644528905781156141e+02,9.999999994749468613e+01,3.539300504718123364e-08
2.645529105821164535e+02,9.999999994787054902e+01,3.513964385783149669e-08
2.646529305861172361e+02,9.999999994824371186e+01,3.488809636151710821e-08
2.647529505901180187e+02,9.999999994861421726e+01,3.463834957485877286e-08
2.648529705941188013e+02,9.999999994898205102e+01,3.439039060609468099e-08
2.649529905981196407e+02,9.999999994934726999e+01,3.414420665508028367e-08
2.650530106021204233e+02,9.999999994970985995e+01,3.389978501328880884e-08
2.651530306061212059e+02,9.999999995006986353e+01,3.365711306381044739e-08
2.652530506101220453e+02,9.999999995042728074e+01,3.341617828097996964e-08
2.653530706141228279e+02,9.999999995078215420e+01,3.317696822605828009e-08
2.654530906181236105e+02,9.999999995113448392e+01,3.293947055677301933e-08
2.655531106221244499e+02,9.999999995148428411e+01,3.270367301924827899e-08
2.656531306261252325e+02,9.999999995183158319e+01,3.246956344487599947e-08
2.657531506301260151e+02,9.999999995217639537e+01,3.223712975031518253e-08
2.658531706341268546e+02,9.999999995251874907e+01,3.200635993749224857e-08
2.659531906381276372e+02,9.999999995285864429e+01,3.177724209360148666e-08
2.660532106421284197e+02,9.999999995319609525e+01,3.154976439110420749e-08
2.661532306461292023e+02,9.999999995353114457e+01,3.132391508772932570e-08
2.662532506501300418e+02,9.999999995386379226e+01,3.109968252612137139e-08
2.663532706541308244e+02,9.999999995419405252e+01,3.087705512982918027e-08
2.664532906581316070e+02,9.999999995452196799e+01,3.065602141219009142e-08
2.665533106621324464e+02,9.999999995484751025e+01,3.043656996879337236e-08
2.666533306661332290e+02,9.999999995517073614e+01,3.021868947458630448e-08
2.667533506701340116e+02,9.999999995549164566e+01,3.000236868387339562e-08
2.668533706741348510e+02,9.999999995581026724e+01,2.978759643031680688e-08
2.669533906781356336e+02,9.999999995612660086e+01,2.957436162693667354e-08
2.670534106821364162e+02,9.999999995644066075e+01,2.936265326611040363e-08
2.671534306861372556e+02,9.999999995675248954e+01,2.915246041957302205e-08
2.672534506901380382e+02,9.999999995706207301e+01,2.894377223808579206e-08
2.673534706941388208e+02,9.999999995736945380e+01,2.873657794770901225e-08
2.674534906981396034e+02,9.999999995767461769e+01,2.853086685807591049e-08
2.675535107021404428e+02,9.999999995797760732e+01,2.832662835535416404e-08
2.676535307061412254e+02,9.999999995827842270e+01,2.812385189956921924e-08
2.677535507101420080e+02,9.999999995857709223e+01,2.792252702460357682e-08
2.678535707141428475e+02,9.999999995887361592e+01,2.772264333819716245e-08
2.679535907181436301e+02,9.999999995916802220e+01,2.752419052194763779e-08
2.680536107221444126e+02,9.999999995946031106e+01,2.732715833130975196e-08
2.681536307261452521e+02,9.999999995975052514e+01,2.713153659559566248e-08
2.682536507301460347e+02,9.999999996003863600e+01,2.693731521766233713e-08
2.683536707341468173e+02,9.999999996032470051e+01,2.674448417044963763e-08
2.684536907381476567e+02,9.999999996060871865e+01,2.655303350468436553e-08
2.685537107421484393e+02,9.999999996089070464e+01,2.636295334230833873e-08
2.686537307461492219e+02,9.999999996117067269e+01,2.617423387400145867e-08
2.687537507501500613e+02,9.999999996144863701e+01,2.598686535918204125e-08
2.688537707541508439e+02,9.999999996172459760e+01,2.580083812600713771e-08
2.689537907581516265e+02,9.999999996199859709e+01,2.561614257137188616e-08
2.690538107621524091e+02,9.999999996227062127e+01,2.543276916090995165e-08
2.691538307661532485e+02,9.999999996254071277e+01,2.525070842899330444e-08
2.692538507701540311e+02,9.999999996280885739e+01,2.506995097843749892e-08
2.693538707741548137e+02,9.999999996307509775e+01,2.489048747728624052e-08
2.694538907781556532e+02,9.999999996333941965e+01,2.471230866598475892e-08
2.695539107821564357e+02,9.999999996360185150e+01,2.453540535124322633e-08
2.696539307861572183e+02,9.999999996386240753e+01,2.435976840374571870e-08
2.697539507901580578e+02,9.999999996412110193e+01,2.418538875815052343e-08
2.698539707941588404e+02,9.999999996437794891e+01,2.401225741309042722e-08
2.699539907981596230e+02,9.999999996463294849e+01,2.384036543117213040e-08
2.700540108021604624e+02,9.999999996488611487e+01,2.366970393897654477e-08
2.701540308061612450e+02,9.999999996513749068e+01,2.350026412705907479e-08
2.702540508101620276e+02,9.999999996538704750e+01,2.333203724967071549e-08
2.703540708141628102e+02,9.999999996563482796e+01,2.316501462177261530e-08
2.704540908181636496e+02,9.999999996588083206e+01,2.299918762571470259e-08
2.705541108221644322e+02,9.999999996612507402e+01,2.283454770550587835e-08
2.706541308261652148e+02,9.999999996636756805e+01,2.267108636469497464e-08
2.707541508301660542e+02,9.999999996660832835e+01,2.250879516637102595e-08
2.708541708341668368e+02,9.999999996684736914e+01,2.234766573316355042e-08
2.709541908381676194e+02,9.999999996708469041e+01,2.218768974724199398e-08
2.710542108421684588e+02,9.999999996732032059e+01,2.202885895031601488e-08
2.711542308461692414e+02,9.999999996755425968e+01,2.187116514363574182e-08
2.712542508501700240e+02,9.999999996778650768e+01,2.171460018772878339e-08
2.713542708541708635e+02,9.999999996801712143e+01,2.155915599962747238e-08
2.714542908581716461e+02,9.999999996824605830e+01,2.140482455908757322e-08
2.715543108621724286e+02,9.999999996847337513e+01,2.125159790323753514e-08
2.716543308661732112e+02,9.999999996869905772e+01,2.109946812461941746e-08
2.717543508701740507e+02,9.999999996892312026e+01,2.094842737118871094e-08
2.718543708741748333e+02,9.999999996914559119e+01,2.079846784631469507e-08
2.719543908781756159e+02,9.999999996936645630e+01,2.064958180877989882e-08
2.720544108821764553e+02,9.999999996958574400e+01,2.050176157278038844e-08
2.721544308861772379e+02,9.999999996980346850e+01,2.035499950792599248e-08
2.722544508901780205e+02,9.999999997001962981e+01,2.020928803899234943e-08
2.723544708941788599e+02,9.999999997023425635e+01,2.006461964334583823e-08
2.724544908981796425e+02,9.999999997044733391e+01,1.992098685673350508e-08
2.725545109021804251e+02,9.999999997065887669e+01,1.977838226828727630e-08
2.726545309061812645e+02,9.999999997086891312e+01,1.963679851871193656e-08
2.727545509101820471e+02,9.999999997107745742e+01,1.949622830028537035e-08
2.728545709141828297e+02,9.999999997128449536e+01,1.935666435685806241e-08
2.729545909181836123e+02,9.999999997149005537e+01,1.921809948385344508e-08
2.730546109221844517e+02,9.999999997169413746e+01,1.908052652826771973e-08
2.731546309261852343e+02,9.999999997189677003e+01,1.894393838867017430e-08
2.732546509301860169e+02,9.999999997209793889e+01,1.880832801496940887e-08
2.733546709341868564e+02,9.999999997229768667e+01,1.867368840602196975e-08
2.734546909381876389e+02,9.999999997249598493e+01,1.854001261502289029e-08
2.735547109421884215e+02,9.999999997269287633e+01,1.840729374484150068e-08
2.736547309461892610e+02,9.999999997288836084e+01,1.827552494634551699e-08
2.737547509501900436e+02,9.999999997308243849e+01,1.814469941840126286e-08
2.738547709541908262e+02,9.999999997327512347e+01,1.801481040787321289e-08
2.739547909581916656e+02,9.999999997346642999e+01,1.788585120962423091e-08
2.740548109621924482e+02,9.999999997365637228e+01,1.775781516651576843e-08
2.741548309661932308e+02,9.999999997384496453e+01,1.763069566940744449e-08
2.742548509701940702e+02,9.999999997403219254e+01,1.750448615693731008e-08
2.743548709741948528e+02,9.999999997421808473e+01,1.737918011330117590e-08
2.744548909781956354e+02,9.999999997440264110e+01,1.725477107327050502e-08
2.745549109821964180e+02,9.999999997458589007e+01,1.713125261783872311e-08
2.746549309861972574e+02,9.999999997476780322e+01,1.700861837267083707e-08
2.747549509901980400e+02,9.999999997494843740e+01,1.688686200810370975e-08
2.748549709941988226e+02,9.999999997512776417e+01,1.676597723914564624e-08
2.749549909981996620e+02,9.999999997530581197e+01,1.664595782547660245e-08
2.750550110022004446e+02,9.999999997548258079e+01,1.652679757144839343e-08
2.751550310062012272e+02,9.999999997565809906e+01,1.640849032608427989e-08
2.752550510102020667e+02,9.999999997583233835e+01,1.629102998287183218e-08
2.753550710142028493e+02,9.999999997600535551e+01,1.617441047770084844e-08
2.754550910182036318e+02,9.999999997617710790e+01,1.605862579353487038e-08
2.755551110222044713e+02,9.999999997634765236e+01,1.594366995634667580e-08
2.756551310262052539e+02,9.999999997651696049e+01,1.582953703368473820e-08
2.757551510302060365e+02,9.999999997668507490e+01,1.571622113467282642e-08
2.758551710342068191e+02,9.999999997685196718e+01,1.560371641001027265e-08
2.759551910382076585e+02,9.999999997701767995e+01,1.549201705197183016e-08
2.760552110422084411e+02,9.999999997718219902e+01,1.538111729440794462e-08
2.761552310462092237e+02,9.999999997734553858e+01,1.527101141274435703e-08
2.762552510502100631e+02,9.999999997750769865e+01,1.516169372378688911e-08
2.763552710542108457e+02,9.999999997766872184e+01,1.505315858380665254e-08
2.764552910582116283e+02,9.999999997782857974e+01,1.494540039288899734e-08
2.765553110622124677e+02,9.999999997798728657e+01,1.483841359113920298e-08
2.766553310662132503e+02,9.999999997814487074e+01,1.473219265735665009e-08
2.767553510702140329e+02,9.999999997830131804e+01,1.462673210903447312e-08
2.768553710742148724e+02,9.999999997845664268e+01,1.452202650235973564e-08
2.769553910782156549e+02,9.999999997861087309e+01,1.441807043221360737e-08
2.770554110822164375e+02,9.999999997876398083e+01,1.431485853217100851e-08
2.771554310862172201e+02,9.999999997891600856e+01,1.421238547450084631e-08
2.772554510902180596e+02,9.999999997906692784e+01,1.411064596998172417e-08
2.773554710942188422e+02,9.999999997921678130e+01,1.400963476612407742e-08
2.774554910982196247e+02,9.999999997936555474e+01,1.390934665121871448e-08
2.775555111022204642e+02,9.999999997951326236e+01,1.380977645079484277e-08
2.776555311062212468e+02,9.999999997965991838e+01,1.371091902639392066e-08
2.777555511102220294e+02,9.999999997980552280e+01,1.361276927556932495e-08
2.778555711142228688e+02,9.999999997995008982e+01,1.351532213188651463e-08
2.779555911182236514e+02,9.999999998009361946e+01,1.341857256492319469e-08
2.780556111222244340e+02,9.999999998023612591e+01,1.332251558026899353e-08
2.781556311262252734e+02,9.999999998037759497e+01,1.322714621952561676e-08
2.782556511302260560e+02,9.999999998051806926e+01,1.313245956013345532e-08
2.783556711342268386e+02,9.999999998065753459e+01,1.303845071372031289e-08
2.784556911382276212e+02,9.999999998079599095e+01,1.294511482987073730e-08
2.785557111422284606e+02,9.999999998093346676e+01,1.285244709281944871e-08
2.786557311462292432e+02,9.999999998106996202e+01,1.276044272031743878e-08
2.787557511502300258e+02,9.999999998120546252e+01,1.266909696363165968e-08
2.788557711542308652e+02,9.999999998134001089e+01,1.257840510754517126e-08
2.789557911582316478e+02,9.999999998147359292e+01,1.248836247035730824e-08
2.790558111622324304e+02,9.999999998160620862e+01,1.239896440388336246e-08
2.791558311662332699e+02,9.999999998173788640e+01,1.231020629345474345e-08
2.792558511702340525e+02,9.999999998186861205e+01,1.222208355775556719e-08
2.793558711742348351e+02,9.999999998199841400e+01,1.213459164728954635e-08
2.794558911782356745e+02,9.999999998212727803e+01,1.204772604788871341e-08
2.795559111822364571e+02,9.999999998225521836e+01,1.196148227762720321e-08
2.796559311862372397e+02,9.999999998238223498e+01,1.187585588577214968e-08
2.797559511902380791e+02,9.999999998250835631e+01,1.179084245278381984e-08
2.798559711942388617e+02,9.999999998263356815e+01,1.170643759031576935e-08
2.799559911982396443e+02,9.999999998275788471e+01,1.162263694121454300e-08
2.800560112022404269e+02,9.999999998288132019e+01,1.153943617951987662e-08
2.801560312062412663e+02,9.999999998300386039e+01,1.145683101046459610e-08
2.802560512102420489e+02,9.999999998312553373e+01,1.137481717032069733e-08
2.803560712142428315e+02,9.999999998324632600e+01,1.129339042497598669e-08
2.804560912182436709e+02,9.999999998336625140e+01,1.121254657320016569e-08
2.805561112222444535e+02,9.999999998348532415e+01,1.113228144376417611e-08
2.806561312262452361e+02,9.999999998360354425e+01,1.105259089446998334e-08
2.807561512302460756e+02,9.999999998372092591e+01,1.097347081215072692e-08
2.808561712342468581e+02,9.999999998383745492e+01,1.089491711267084460e-08
2.809561912382476407e+02,9.999999998395315970e+01,1.081692574092580767e-08
2.810562112422484802e+02,9.999999998406802604e+01,1.073949267084225495e-08
2.811562312462492628e+02,9.999999998418208236e+01,1.066261390537812512e-08
2.812562512502500454e+02,9.999999998429530024e+01,1.058628547637719870e-08
2.813562712542508280e+02,9.999999998440772231e+01,1.051050344324810714e-08
2.814562912582516674e+02,9.999999998451934857e+01,1.043526389600428772e-08
2.815563112622524500e+02,9.999999998463016482e+01,1.036056295257530747e-08
2.816563312662532326e+02,9.999999998474018525e+01,1.028639675790964677e-08
2.817563512702540720e+02,9.999999998484942410e+01,1.021276148397482181e-08
2.818563712742548546e+02,9.999999998495788134e+01,1.013965332975751860e-08
2.819563912782556372e+02,9.999999998506557120e+01,1.006706852126333484e-08
2.820564112822564766e+02,9.999999998517247946e+01,9.995003311516909015e-09
2.821564312862572592e+02,9.999999998527862033e+01,9.923453980562042798e-09
2.822564512902580418e+02,9.999999998538400803e+01,9.852416835324670299e-09
2.823564712942588812e+02,9.999999998548862834e+01,9.781888208386490026e-09
2.824564912982596638e+02,9.999999998559250969e+01,9.711864460814758032e-09
2.825565113022604464e+02,9.999999998569565207e+01,9.642341979652446572e-09
2.826565313062612290e+02,9.999999998579804128e+01,9.573317177088939288e-09
2.827565513102620685e+02,9.999999998589970573e+01,9.504786490459953460e-09
2.828565713142628510e+02,9.999999998600064544e+01,9.436746382247695513e-09
2.829565913182636336e+02,9.999999998610086038e+01,9.369193340080622788e-09
2.830566113222644731e+02,9.999999998620035058e+01,9.302123876733567619e-09
2.831566313262652557e+02,9.999999998629914444e+01,9.235534530127846524e-09
2.832566513302660383e+02,9.999999998639721355e+01,9.169421863202186939e-09
2.833566713342668777e+02,9.999999998649458632e+01,9.103782462774265307e-09
