time(days),prey(ind/m3),predator(ind/m3)
1.378275655131026269e+02,9.999999012847142410e+01,6.672531140080964439e-06
1.379275855171034095e+02,9.999999022712158592e+01,6.605849848466573607e-06
1.380276055211042205e+02,9.999999032478589811e+01,6.539834928775133521e-06
1.381276255251050316e+02,9.999999042147420880e+01,6.474479725803100365e-06
1.382276455291058141e+02,9.999999051719628085e+01,6.409777648342129569e-06
1.383276655331066252e+02,9.999999061196174921e+01,6.345722169179014829e-06
1.384276855371074362e+02,9.999999070578017779e+01,6.282306825095804993e-06
1.385277055411082188e+02,9.999999079866104523e+01,6.219525216869744770e-06
1.386277255451090298e+02,9.999999089061371649e+01,6.157371009273223910e-06
1.387277455491098124e+02,9.999999098164747124e+01,6.095837931073897479e-06
1.388277655531106234e+02,9.999999107177148971e+01,6.034919774141008505e-06
1.389277855571114344e+02,9.999999116099488106e+01,5.974610390872887927e-06
1.390278055611122170e+02,9.999999124932661232e+01,5.914903702572349468e-06
1.391278255651130280e+02,9.999999133677562213e+01,5.855793689987007037e-06
1.392278455691138106e+02,9.999999142335070701e+01,5.797274391745658691e-06
1.393278655731146216e+02,9.999999150906060663e+01,5.739339904358146874e-06
1.394278855771154326e+02,9.999999159391396120e+01,5.681984382215478692e-06
1.395279055811162152e+02,9.999999167791935406e+01,5.625202037589776789e-06
1.396279255851170262e+02,9.999999176108524068e+01,5.568987140634225133e-06
1.397279455891178372e+02,9.999999184342001968e+01,5.513334019383174899e-06
1.398279655931186198e+02,9.999999192493200439e+01,5.458237058937389406e-06
1.399279855971194308e+02,9.999999200562940871e+01,5.403690699154698567e-06
1.400280056011202134e+02,9.999999208552037544e+01,5.349689442210216878e-06
1.401280256051210245e+02,9.999999216461296214e+01,5.296227844033117293e-06
1.402280456091218355e+02,9.999999224291512689e+01,5.243300512903786277e-06
1.403280656131226181e+02,9.999999232043479935e+01,5.190902109453780598e-06
1.404280856171234291e+02,9.999999239717976707e+01,5.139027346665783290e-06
1.405281056211242401e+02,9.999999247315778916e+01,5.087670989873690890e-06
1.406281256251250227e+02,9.999999254837653950e+01,5.036827856762569399e-06
1.407281456291258337e+02,9.999999262284360668e+01,4.986492817368611924e-06
1.408281656331266163e+02,9.999999269656649403e+01,4.936660793336455959e-06
1.409281856371274273e+02,9.999999276955263383e+01,4.887326755846335367e-06
1.410282056411282383e+02,9.999999284180941572e+01,4.838485732438135250e-06
1.411282256451290209e+02,9.999999291334410145e+01,4.790132799259955432e-06
1.412282456491298319e+02,9.999999298416389593e+01,4.742263079809408492e-06
1.413282656531306145e+02,9.999999305427596141e+01,4.694871744933718860e-06
1.414282856571314255e+02,9.999999312368736071e+01,4.647954012829612710e-06
1.415283056611322365e+02,9.999999319240509976e+01,4.601505149043412822e-06
1.416283256651330191e+02,9.999999326043612768e+01,4.555520466470997926e-06
1.417283456691338301e+02,9.999999332778729411e+01,4.509995325357762895e-06
1.418283656731346412e+02,9.999999339446539182e+01,4.464925132621509071e-06
1.419283856771354237e+02,9.999999346047715676e+01,4.420305339992190513e-06
1.420284056811362348e+02,9.999999352582923962e+01,4.376131450171193687e-06
1.421284256851370174e+02,9.999999359052823422e+01,4.332399009814923114e-06
1.422284456891378284e+02,9.999999365458066336e+01,4.289103608405529416e-06
1.423284656931386394e+02,9.999999371799297876e+01,4.246240878250996561e-06
1.424284856971394220e+02,9.999999378077158951e+01,4.203806494485104598e-06
1.425285057011402330e+02,9.999999384292283366e+01,4.161796175067392382e-06
1.426285257051410440e+02,9.999999390445296399e+01,4.120205680783232116e-06
1.427285457091418266e+02,9.999999396536821905e+01,4.079030815243789538e-06
1.428285657131426376e+02,9.999999402567470952e+01,4.038267424268625000e-06
1.429285857171434202e+02,9.999999408537854606e+01,3.997911394216467652e-06
1.430286057211442312e+02,9.999999414448573987e+01,3.957958657544373151e-06
1.431286257251450422e+02,9.999999420300224529e+01,3.918405186456646904e-06
1.432286457291458248e+02,9.999999426093397403e+01,3.879246991891830775e-06
1.433286657331466358e+02,9.999999431828676677e+01,3.840480123522664974e-06
1.434286857371474184e+02,9.999999437506639310e+01,3.802100669756171489e-06
1.435287057411482294e+02,9.999999443127860843e+01,3.764104757733562601e-06
1.436287257451490404e+02,9.999999448692906867e+01,3.726488553330318396e-06
1.437287457491498230e+02,9.999999454202340132e+01,3.689248261156154146e-06
1.438287657531506341e+02,9.999999459656714862e+01,3.652380123992176240e-06
1.439287857571514451e+02,9.999999465056582437e+01,3.615880421293115323e-06
1.440288057611522277e+02,9.999999470402487134e+01,3.579745474204800923e-06
1.441288257651530387e+02,9.999999475694967543e+01,3.543971639815328510e-06
1.442288457691538213e+02,9.999999480934557994e+01,3.508555310246415913e-06
1.443288657731546323e+02,9.999999486121787129e+01,3.473492912653322003e-06
1.444288857771554433e+02,9.999999491257177908e+01,3.438780909224916153e-06
1.445289057811562259e+02,9.999999496341249028e+01,3.404415797183648166e-06
1.446289257851570369e+02,9.999999501374512079e+01,3.370394108785519898e-06
1.447289457891578195e+02,9.999999506357477230e+01,3.336712411320153873e-06
1.448289657931586305e+02,9.999999511290643284e+01,3.303367306597655635e-06
1.449289857971594415e+02,9.999999516174513303e+01,3.270355429604858239e-06
1.450290058011602241e+02,9.999999521009576142e+01,3.237673453033716238e-06
1.451290258051610351e+02,9.999999525796319233e+01,3.205318082077802294e-06
1.452290458091618461e+02,9.999999530535227166e+01,3.173286053617205682e-06
1.453290658131626287e+02,9.999999535226776004e+01,3.141574136218500521e-06
1.454290858171634397e+02,9.999999539871441812e+01,3.110179130134720791e-06
1.455291058211642223e+02,9.999999544469690704e+01,3.079097867305423433e-06
1.456291258251650333e+02,9.999999549021987377e+01,3.048327211356616356e-06
1.457291458291658444e+02,9.999999553528790841e+01,3.017864057600819844e-06
1.458291658331666270e+02,9.999999557990555843e+01,2.987705332569355289e-06
1.459291858371674380e+02,9.999999562407734288e+01,2.957847992806795813e-06
1.460292058411682490e+02,9.999999566780769555e+01,2.928289028957916753e-06
1.461292258451690316e+02,9.999999571110103602e+01,2.899025461057881611e-06
1.462292458491698426e+02,9.999999575396172702e+01,2.870054337801003176e-06
1.463292658531706252e+02,9.999999579639408864e+01,2.841372736540798148e-06
1.464292858571714362e+02,9.999999583840239836e+01,2.812977763289925314e-06
1.465293058611722472e+02,9.999999587999090522e+01,2.784866552720238482e-06
1.466293258651730298e+02,9.999999592116381564e+01,2.757036268162765307e-06
1.467293458691738408e+02,9.999999596192525075e+01,2.729484101607681455e-06
1.468293658731746234e+02,9.999999600227936014e+01,2.702207273278054826e-06
1.469293858771754344e+02,9.999999604223017968e+01,2.675203030548452145e-06
1.470294058811762454e+02,9.999999608178177368e+01,2.648468651633306234e-06
1.471294258851770280e+02,9.999999612093809276e+01,2.622001441324035087e-06
1.472294458891778390e+02,9.999999615970311595e+01,2.595798730333121160e-06
1.473294658931786500e+02,9.999999619808073703e+01,2.569857875294157528e-06
1.474294858971794326e+02,9.999999623607483556e+01,2.544176258761824173e-06
1.475295059011802437e+02,9.999999627368924848e+01,2.518751289211865958e-06
1.476295259051810262e+02,9.999999631092775587e+01,2.493580401041145146e-06
1.477295459091818373e+02,9.999999634779413782e+01,2.468661054567582527e-06
1.478295659131826483e+02,9.999999638429208915e+01,2.443990735641621716e-06
1.479295859171834309e+02,9.999999642042531889e+01,2.419566954676387011e-06
1.480296059211842419e+02,9.999999645619743660e+01,2.395387249976167975e-06
1.481296259251850529e+02,9.999999649161208026e+01,2.371449183878191554e-06
1.482296459291858355e+02,9.999999652667280259e+01,2.347750342164282741e-06
1.483296659331866465e+02,9.999999656138315629e+01,2.324288334060845084e-06
1.484296859371874291e+02,9.999999659574663724e+01,2.301060792238905167e-06
1.485297059411882401e+02,9.999999662976669867e+01,2.278065372814063047e-06
1.486297259451890511e+02,9.999999666344677962e+01,2.255299755346535039e-06
1.487297459491898337e+02,9.999999669679029068e+01,2.232761642841135921e-06
1.488297659531906447e+02,9.999999672980058563e+01,2.210448761393073900e-06
1.489297859571914273e+02,9.999999676248100400e+01,2.188358859318285792e-06
1.490298059611922383e+02,9.999999679483482851e+01,2.166489710157095045e-06
1.491298259651930493e+02,9.999999682686534186e+01,2.144839109182244728e-06
1.492298459691938319e+02,9.999999685857574150e+01,2.123404872871189228e-06
1.493298659731946429e+02,9.999999688996925329e+01,2.102184838906074765e-06
1.494298859771954540e+02,9.999999692104903204e+01,2.081176866173778780e-06
1.495299059811962366e+02,9.999999695181821835e+01,2.060378834765889186e-06
1.496299259851970476e+02,9.999999698227991018e+01,2.039788645978688269e-06
1.497299459891978302e+02,9.999999701243719130e+01,2.019404222313192080e-06
1.498299659931986412e+02,9.999999704229311703e+01,1.999223507152287730e-06
1.499299859971994522e+02,9.999999707185065745e+01,1.979244463980929874e-06
1.500300060012002348e+02,9.999999710111283946e+01,1.959465079096655034e-06
1.501300260052010458e+02,9.999999713008257629e+01,1.939883358449097539e-06
1.502300460092018284e+02,9.999999715876280959e+01,1.920497327166736970e-06
1.503300660132026394e+02,9.999999718715643837e+01,1.901305029556852843e-06
1.504300860172034504e+02,9.999999721526630481e+01,1.882304529105565271e-06
1.505301060212042330e+02,9.999999724309526528e+01,1.863493908477816111e-06
1.506301260252050440e+02,9.999999727064610511e+01,1.844871269517354992e-06
1.507301460292058550e+02,9.999999729792163805e+01,1.826434733246769808e-06
1.508301660332066376e+02,9.999999732492457838e+01,1.808182439573251188e-06
1.509301860372074486e+02,9.999999735165768300e+01,1.790112546589402163e-06
1.510302060412082312e+02,9.999999737812363776e+01,1.772223233019171160e-06
1.511302260452090422e+02,9.999999740432510009e+01,1.754512695357461338e-06
1.512302460492098533e+02,9.999999743026471322e+01,1.736979147445678359e-06
1.513302660532106358e+02,9.999999745594510614e+01,1.719620820471714500e-06
1.514302860572114469e+02,9.999999748136886524e+01,1.702435962969934681e-06
1.515303060612122579e+02,9.999999750653854846e+01,1.685422840821205052e-06
1.516303260652130405e+02,9.999999753145671377e+01,1.668579737252879227e-06
1.517303460692138515e+02,9.999999755612584806e+01,1.651904952838783249e-06
1.518303660732146341e+02,9.999999758054846666e+01,1.635396805231102349e-06
1.519303860772154451e+02,9.999999760472701382e+01,1.619053628533569573e-06
1.520304060812162561e+02,9.999999762866394803e+01,1.602873775508532100e-06
1.521304260852170387e+02,9.999999765236165672e+01,1.586855614988254656e-06
1.522304460892178497e+02,9.999999767582254151e+01,1.570997531494200436e-06
1.523304660932186323e+02,9.999999769904897562e+01,1.555297925237062447e-06
1.524304860972194433e+02,9.999999772204330384e+01,1.539755212116727295e-06
1.525305061012202543e+02,9.999999774480782833e+01,1.524367823722307162e-06
1.526305261052210369e+02,9.999999776734486545e+01,1.509134207332125618e-06
1.527305461092218479e+02,9.999999778965668895e+01,1.494052825913705338e-06
1.528305661132226589e+02,9.999999781174552993e+01,1.479122157879417308e-06
1.529305861172234415e+02,9.999999783361364791e+01,1.464340696524669921e-06
1.530306061212242525e+02,9.999999785526321716e+01,1.449706952019334252e-06
1.531306261252250351e+02,9.999999787669642615e+01,1.435219449064998525e-06
1.532306461292258462e+02,9.999999789791544913e+01,1.420876726553507110e-06
1.533306661332266572e+02,9.999999791892241774e+01,1.406677337566988048e-06
1.534306861372274398e+02,9.999999793971946360e+01,1.392619849377842042e-06
1.535307061412282508e+02,9.999999796030866150e+01,1.378702843448729118e-06
1.536307261452290618e+02,9.999999798069211465e+01,1.364924915432593184e-06
1.537307461492298444e+02,9.999999800087186941e+01,1.351284675172650810e-06
1.538307661532306554e+02,9.999999802084995792e+01,1.337780746479672599e-06
1.539307861572314380e+02,9.999999804062839814e+01,1.324411766628517809e-06
1.540308061612322490e+02,9.999999806020917958e+01,1.311176388154952335e-06
1.541308261652330600e+02,9.999999807959429177e+01,1.298073276735488186e-06
1.542308461692338426e+02,9.999999809878566737e+01,1.285101110881177894e-06
1.543308661732346536e+02,9.999999811778526748e+01,1.272258581937602448e-06
1.544308861772354362e+02,9.999999813659498216e+01,1.259544394084898396e-06
1.545309061812362472e+02,9.999999815521674407e+01,1.246957264337727989e-06
1.546309261852370582e+02,9.999999817365240062e+01,1.234495922545304168e-06
1.547309461892378408e+02,9.999999819190381345e+01,1.222159111391379975e-06
1.548309661932386518e+02,9.999999820997284417e+01,1.209945586191288873e-06
1.549309861972394629e+02,9.999999822786131176e+01,1.197854114440784290e-06
1.550310062012402454e+02,9.999999824557100681e+01,1.185883477437254543e-06
1.551310262052410565e+02,9.999999826310371986e+01,1.174032468360999874e-06
1.552310462092418391e+02,9.999999828046121308e+01,1.162299892000669477e-06
1.553310662132426501e+02,9.999999829764524861e+01,1.150684564753232906e-06
1.554310862172434611e+02,9.999999831465756017e+01,1.139185314624004640e-06
1.555311062212442437e+02,9.999999833149986728e+01,1.127800981226633286e-06
1.556311262252450547e+02,9.999999834817384681e+01,1.116530415783092259e-06
1.557311462292458373e+02,9.999999836468120407e+01,1.105372481123702443e-06
1.558311662332466483e+02,9.999999838102360172e+01,1.094326051502165813e-06
1.559311862372474593e+02,9.999999839720268824e+01,1.083390012191339719e-06
1.560312062412482419e+02,9.999999841322008365e+01,1.072563260945948433e-06
1.561312262452490529e+02,9.999999842907740799e+01,1.061844706266223417e-06
1.562312462492498639e+02,9.999999844477626709e+01,1.051233267151685882e-06
1.563312662532506465e+02,9.999999846031823836e+01,1.040727873101136200e-06
1.564312862572514575e+02,9.999999847570489919e+01,1.030327464112645854e-06
1.565313062612522401e+02,9.999999849093778437e+01,1.020030990683578406e-06
1.566313262652530511e+02,9.999999850601845708e+01,1.009837413810565354e-06
1.567313462692538621e+02,9.999999852094840946e+01,9.997457049895268871e-07
1.568313662732546447e+02,9.999999853572916209e+01,9.897548460471394298e-07
1.569313862772554558e+02,9.999999855036220708e+01,9.798638287786771800e-07
1.570314062812562668e+02,9.999999856484902239e+01,9.700716562677070151e-07
1.571314262852570494e+02,9.999999857919105750e+01,9.603773413147841417e-07
1.572314462892578604e+02,9.999999859338977615e+01,9.507799062166399235e-07
1.573314662932586430e+02,9.999999860744658520e+01,9.412783827662000926e-07
1.574314862972594540e+02,9.999999862136293416e+01,9.318718122525637854e-07
1.575315063012602650e+02,9.999999863514020149e+01,9.225592454610218597e-07
1.576315263052610476e+02,9.999999864877979405e+01,9.133397426730494832e-07
1.577315463092618586e+02,9.999999866228307610e+01,9.042123736662974513e-07
1.578315663132626412e+02,9.999999867565142608e+01,8.951762175610513718e-07
1.579315863172634522e+02,9.999999868888616561e+01,8.862303624958220697e-07
1.580316063212642632e+02,9.999999870198865892e+01,8.773739068179483325e-07
1.581316263252650458e+02,9.999999871496019921e+01,8.686059576616855605e-07
1.582316463292658568e+02,9.999999872780212229e+01,8.599256307502047214e-07
1.583316663332666678e+02,9.999999874051569293e+01,8.513320503956074913e-07
1.584316863372674504e+02,9.999999875310223274e+01,8.428243494989190546e-07
1.585317063412682614e+02,9.999999876556297806e+01,8.344016695500802688e-07
1.586317263452690440e+02,9.999999877789919367e+01,8.260631606279650293e-07
1.587317463492698550e+02,9.999999879011213011e+01,8.178079814003612105e-07
1.588317663532706661e+02,9.999999880220303794e+01,8.096352989840664462e-07
1.589317863572714487e+02,9.999999881417309666e+01,8.015442886543590044e-07
1.590318063612722597e+02,9.999999882602354262e+01,7.935341349190769641e-07
1.591318263652730423e+02,9.999999883775555531e+01,7.856040302319422390e-07
1.592318463692738533e+02,9.999999884937032846e+01,7.777531748150095552e-07
1.593318663732746643e+02,9.999999886086902734e+01,7.699807766586821211e-07
1.594318863772754469e+02,9.999999887225281725e+01,7.622860515217051686e-07
1.595319063812762579e+02,9.999999888352284927e+01,7.546682229311590714e-07
1.596319263852770689e+02,9.999999889468024605e+01,7.471265221824728969e-07
1.597319463892778515e+02,9.999999890572615868e+01,7.396601883394172069e-07
1.598319663932786625e+02,9.999999891666166718e+01,7.322684681066102467e-07
1.599319863972794451e+02,9.999999892748790842e+01,7.249506155693780327e-07
1.600320064012802561e+02,9.999999893820594821e+01,7.177058931626953524e-07
1.601320264052810671e+02,9.999999894881688078e+01,7.105335705068834980e-07
1.602320464092818497e+02,9.999999895932177196e+01,7.034329242484218581e-07
1.603320664132826607e+02,9.999999896972168756e+01,6.964032380599420952e-07
1.604320864172834717e+02,9.999999898001767917e+01,6.894438026402407446e-07
1.605321064212842543e+02,9.999999899021075578e+01,6.825539157142723329e-07
1.606321264252850654e+02,9.999999900030198319e+01,6.757328820331442953e-07
1.607321464292858479e+02,9.999999901029237037e+01,6.689800133741301049e-07
1.608321664332866590e+02,9.999999902018291209e+01,6.622946284244972215e-07
1.609321864372874700e+02,9.999999902997461732e+01,6.556760525485942070e-07
1.610322064412882526e+02,9.999999903966848080e+01,6.491236186619380109e-07
1.611322264452890636e+02,9.999999904926545469e+01,6.426366661776453798e-07
1.612322464492898462e+02,9.999999905876651951e+01,6.362145408637227342e-07
1.613322664532906572e+02,9.999999906817264161e+01,6.298565948430526166e-07
1.614322864572914682e+02,9.999999907748477312e+01,6.235621865934055495e-07
1.615323064612922508e+02,9.999999908670383775e+01,6.173306809474348476e-07
1.616323264652930618e+02,9.999999909583075919e+01,6.111614490926715355e-07
1.617323464692938728e+02,9.999999910486648957e+01,6.050538685715348297e-07
1.618323664732946554e+02,9.999999911381190998e+01,5.990073231754967484e-07
1.619323864772954664e+02,9.999999912266794411e+01,5.930212027365629285e-07
1.620324064812962490e+02,9.999999913143547303e+01,5.870949039157739022e-07
1.621324264852970600e+02,9.999999914011539204e+01,5.812278292498649621e-07
1.622324464892978710e+02,9.999999914870855378e+01,5.754193870233170701e-07
1.623324664932986536e+02,9.999999915721585353e+01,5.696689912683515630e-07
1.624324864972994646e+02,9.999999916563812974e+01,5.639760617649258119e-07
1.625325065013002757e+02,9.999999917397624927e+01,5.583400240407425394e-07
1.626325265053010583e+02,9.999999918223103634e+01,5.527603093712448433e-07
1.627325465093018693e+02,9.999999919040332941e+01,5.472363547796119614e-07
1.628325665133026519e+02,9.999999919849393848e+01,5.417676029403522048e-07
1.629325865173034629e+02,9.999999920650371621e+01,5.363535019926578719e-07
1.630326065213042739e+02,9.999999921443344419e+01,5.309935062516646371e-07
1.631326265253050565e+02,9.999999922228391824e+01,5.256870753458346800e-07
1.632326465293058675e+02,9.999999923005594837e+01,5.204336741022300959e-07
1.633326665333066501e+02,9.999999923775030197e+01,5.152327725465235897e-07
1.634326865373074611e+02,9.999999924536777485e+01,5.100838459029861937e-07
1.635327065413082721e+02,9.999999925290912017e+01,5.049863745944978559e-07
1.636327265453090547e+02,9.999999926037509113e+01,4.999398442425429927e-07
1.637327465493098657e+02,9.999999926776646930e+01,4.949437456672059364e-07
1.638327665533106767e+02,9.999999927508396524e+01,4.899975747993400768e-07
1.639327865573114593e+02,9.999999928232833213e+01,4.851008325135423877e-07
1.640328065613122703e+02,9.999999928950032313e+01,4.802530252697038042e-07
1.641328265653130529e+02,9.999999929660063458e+01,4.754536643325029314e-07
1.642328465693138639e+02,9.999999930362997702e+01,4.707022656685453278e-07
1.643328665733146750e+02,9.999999931058908942e+01,4.659983499463730345e-07
1.644328865773154575e+02,9.999999931747863968e+01,4.613414425364607635e-07
1.645329065813162686e+02,9.999999932429935257e+01,4.567310735112114511e-07
1.646329265853170511e+02,9.999999933105189598e+01,4.521667776449658923e-07
1.647329465893178622e+02,9.999999933773696625e+01,4.476480944139921005e-07
1.648329665933186732e+02,9.999999934435521709e+01,4.431745679164713456e-07
1.649329865973194558e+02,9.999999935090734482e+01,4.387457467230499904e-07
1.650330066013202668e+02,9.999999935739398893e+01,4.343611844555056655e-07
1.651330266053210778e+02,9.999999936381580312e+01,4.300204390805349790e-07
1.652330466093218604e+02,9.999999937017344109e+01,4.257230728175466216e-07
1.653330666133226714e+02,9.999999937646755654e+01,4.214686521386581902e-07
1.654330866173234540e+02,9.999999938269876054e+01,4.172567477687040759e-07
1.655331066213242650e+02,9.999999938886770678e+01,4.130869346852264641e-07
1.656331266253250760e+02,9.999999939497499213e+01,4.089587921184831698e-07
1.657331466293258586e+02,9.999999940102125606e+01,4.048719035514444613e-07
1.658331666333266696e+02,9.999999940700708123e+01,4.008258566468894106e-07
1.659331866373274806e+02,9.999999941293309291e+01,3.968202431137185246e-07
1.660332066413282632e+02,9.999999941879988796e+01,3.928546592288826888e-07
1.661332266453290742e+02,9.999999942460806324e+01,3.889287051983952763e-07
1.662332466493298568e+02,9.999999943035817296e+01,3.850419850746844431e-07
1.663332666533306679e+02,9.999999943605084241e+01,3.811941067565842340e-07
1.664332866573314789e+02,9.999999944168661159e+01,3.773846819893423654e-07
1.665333066613322615e+02,9.999999944726604895e+01,3.736133263646170482e-07
1.666333266653330725e+02,9.999999945278973712e+01,3.698796593204734411e-07
1.667333466693338551e+02,9.999999945825823033e+01,3.661833041413914860e-07
1.668333666733346661e+02,9.999999946367206860e+01,3.625238878918487305e-07
1.669333866773354771e+02,9.999999946903182035e+01,3.589010412967431521e-07
1.670334066813362597e+02,9.999999947433799719e+01,3.553143992121338357e-07
1.671334266853370707e+02,9.999999947959113911e+01,3.517636000470969946e-07
1.672334466893378817e+02,9.999999948479180034e+01,3.482482856896382222e-07
1.673334666933386643e+02,9.999999948994047827e+01,3.447681015066893681e-07
1.674334866973394753e+02,9.999999949503771290e+01,3.413226963441057857e-07
1.675335067013402579e+02,9.999999950008400162e+01,3.379117225266729495e-07
1.676335267053410689e+02,9.999999950507985602e+01,3.345348358580988317e-07
1.677335467093418799e+02,9.999999951002578769e+01,3.311916956210207315e-07
1.678335667133426625e+02,9.999999951492230821e+01,3.278819645165087526e-07
1.679335867173434735e+02,9.999999951976988655e+01,3.246053085571183116e-07
1.680336067213442846e+02,9.999999952456902008e+01,3.213613974914576735e-07
1.681336267253450671e+02,9.999999952932019198e+01,3.181499042811033378e-07
1.682336467293458782e+02,9.999999953402387121e+01,3.149705050341805318e-07
1.683336667333466607e+02,9.999999953868056934e+01,3.118228790053697755e-07
1.684336867373474718e+02,9.999999954329071272e+01,3.087067085958995227e-07
1.685337067413482828e+02,9.999999954785478451e+01,3.056216793535523551e-07
1.686337267453490654e+02,9.999999955237325366e+01,3.025674799726624943e-07
1.687337467493498764e+02,9.999999955684657493e+01,2.995438022941129955e-07
1.688337667533506590e+02,9.999999956127517464e+01,2.965503412502383196e-07
1.689337867573514700e+02,9.999999956565952175e+01,2.935867947691940481e-07
1.690338067613522810e+02,9.999999957000007100e+01,2.906528641578605626e-07
1.691338267653530636e+02,9.999999957429723452e+01,2.877482536285829200e-07
1.692338467693538746e+02,9.999999957855145283e+01,2.848726702396353418e-07
1.693338667733546856e+02,9.999999958276315226e+01,2.820258238952262964e-07
1.694338867773554682e+02,9.999999958693275914e+01,2.792074273454957995e-07
1.695339067813562792e+02,9.999999959106071401e+01,2.764171961865131899e-07
1.696339267853570618e+02,9.999999959514740056e+01,2.736548488602825829e-07
1.697339467893578728e+02,9.999999959919325931e+01,2.709201066547367820e-07
1.698339667933586838e+02,9.999999960319867398e+01,2.682126936535496240e-07
1.699339867973594664e+02,9.999999960716407088e+01,2.655323366506498668e-07
1.700340068013602774e+02,9.999999961108983371e+01,2.628787654955292053e-07
1.701340268053610600e+02,9.999999961497637457e+01,2.602517126650763281e-07
1.702340468093618711e+02,9.999999961882407717e+01,2.576509132102097654e-07
1.703340668133626821e+02,9.999999962263331099e+01,2.550761047558831302e-07
1.704340868173634647e+02,9.999999962640448814e+01,2.525270275010828415e-07
1.705341068213642757e+02,9.999999963013797810e+01,2.500034242188260599e-07
1.706341268253650867e+02,9.999999963383416457e+01,2.475050402561649760e-07
1.707341468293658693e+02,9.999999963749340282e+01,2.450316235341845333e-07
1.708341668333666803e+02,9.999999964111607653e+01,2.425829245022823963e-07
1.709341868373674629e+02,9.999999964470254099e+01,2.401586960617680603e-07
1.710342068413682739e+02,9.999999964825317988e+01,2.377586938772606710e-07
1.711342268453690849e+02,9.999999965176832006e+01,2.353826759893195764e-07
1.712342468493698675e+02,9.999999965524834522e+01,2.330304027666152871e-07
1.713342668533706785e+02,9.999999965869358221e+01,2.307016369059274391e-07
1.714342868573714895e+02,9.999999966210440050e+01,2.283961434321487370e-07
1.715343068613722721e+02,9.999999966548112695e+01,2.261136896982830487e-07
1.716343268653730831e+02,9.999999966882410263e+01,2.238540453854433932e-07
1.717343468693738657e+02,9.999999967213368279e+01,2.216169825028564147e-07
1.718343668733746767e+02,9.999999967541018009e+01,2.194022753462163129e-07
1.719343868773754878e+02,9.999999967865393558e+01,2.172097004294109175e-07
1.720344068813762703e+02,9.999999968186527610e+01,2.150390367653365358e-07
1.721344268853770814e+02,9.999999968504451431e+01,2.128900655154377001e-07
1.722344468893778640e+02,9.999999968819199125e+01,2.107625699468460038e-07
1.723344668933786750e+02,9.999999969130801958e+01,2.086563354323752306e-07
1.724344868973794860e+02,9.999999969439289771e+01,2.065711494505255900e-07
1.725345069013802686e+02,9.999999969744695250e+01,2.045068015854818908e-07
1.726345269053810796e+02,9.999999970047048237e+01,2.024630835271118468e-07
1.727345469093818906e+02,9.999999970346379996e+01,2.004397890709694652e-07
1.728345669133826732e+02,9.999999970642720371e+01,1.984367140803666583e-07
1.729345869173834842e+02,9.999999970936099203e+01,1.964536564253689244e-07
1.730346069213842668e+02,9.999999971226547757e+01,1.944904162360246886e-07
1.731346269253850778e+02,9.999999971514091612e+01,1.925467955853060211e-07
1.732346469293858888e+02,9.999999971798763454e+01,1.906225984506952694e-07
1.733346669333866714e+02,9.999999972080588861e+01,1.887176307141834171e-07
1.734346869373874824e+02,9.999999972359599099e+01,1.868317001622684165e-07
1.735347069413882934e+02,9.999999972635819745e+01,1.849646164859584709e-07
1.736347269453890760e+02,9.999999972909280643e+01,1.831161912807704196e-07
1.737347469493898870e+02,9.999999973180008794e+01,1.812862380467281501e-07
1.738347669533906696e+02,9.999999973448032620e+01,1.794745721538234529e-07
1.739347869573914807e+02,9.999999973713376278e+01,1.776810107875212044e-07
1.740348069613922917e+02,9.999999973976069612e+01,1.759053731771001523e-07
1.741348269653930743e+02,9.999999974236136779e+01,1.741474803088212494e-07
1.742348469693938853e+02,9.999999974493606203e+01,1.724071548914967964e-07
1.743348669733946679e+02,9.999999974748500620e+01,1.706842213564939884e-07
1.744348869773954789e+02,9.999999975000849872e+01,1.689785058577309717e-07
1.745349069813962899e+02,9.999999975250675277e+01,1.672898362716802047e-07
1.746349269853970725e+02,9.999999975498005256e+01,1.656180421973670292e-07
1.747349469893978835e+02,9.999999975742863967e+01,1.639629549563682139e-07
1.748349669933986945e+02,9.999999975985275569e+01,1.623244075613551102e-07
1.749349869973994771e+02,9.999999976225264220e+01,1.607022346674282735e-07
1.750350070014002881e+02,9.999999976462854079e+01,1.590962727780045975e-07
1.751350270054010707e+02,9.999999976698070725e+01,1.575063599853381409e-07
1.752350470094018817e+02,9.999999976930935475e+01,1.559323359396623202e-07
1.753350670134026927e+02,9.999999977161473907e+01,1.543740418491929008e-07
1.754350870174034753e+02,9.999999977389708761e+01,1.528313204801268056e-07
1.755351070214042863e+02,9.999999977615662772e+01,1.513040161566406858e-07
1.756351270254050689e+02,9.999999977839358678e+01,1.497919747608940977e-07
1.757351470294058799e+02,9.999999978060817796e+01,1.482950437330259018e-07
1.758351670334066910e+02,9.999999978280064283e+01,1.468130720425062596e-07
1.759351870374074736e+02,9.999999978497120878e+01,1.453459101446846369e-07
1.760352070414082846e+02,9.999999978712007476e+01,1.438934101664292241e-07
1.761352270454090956e+02,9.999999978924746813e+01,1.424554256713912364e-07
1.762352470494098782e+02,9.999999979135361627e+01,1.410318116323541850e-07
1.763352670534106892e+02,9.999999979343870393e+01,1.396224244312328981e-07
1.764352870574114718e+02,9.999999979550294427e+01,1.382271218590761144e-07
1.765353070614122828e+02,9.999999979754656465e+01,1.368457631160634924e-07
