time(days),prey(ind/m3),predator(ind/m3)
6.821364272854570743e+01,9.740483710037958076e+01,1.706134886571536002e+00
6.831366273254650423e+01,9.740925684324655265e+01,1.703255778909169793e+00
6.841368273654731524e+01,9.741366667932662438e+01,1.700383031409890222e+00
6.851370274054811205e+01,9.741806663857306603e+01,1.697516624921051376e+00
6.861372274454890885e+01,9.742245675091271551e+01,1.694656540366103581e+00
6.871374274854970565e+01,9.742683704626475105e+01,1.691802758742756430e+00
6.881376275255051667e+01,9.743120755454074811e+01,1.688955261122977891e+00
6.891378275655131347e+01,9.743556830564466509e+01,1.686114028652994978e+00
6.901380276055211027e+01,9.743991932947281498e+01,1.683279042553292859e+00
6.911382276455290707e+01,9.744426065591386532e+01,1.680450284118615079e+00
6.921384276855371809e+01,9.744859231484889506e+01,1.677627734717963337e+00
6.931386277255451489e+01,9.745291433613975585e+01,1.674811375794436508e+00
6.941388277655531169e+01,9.745722674913803019e+01,1.672001188863959875e+00
6.951390278055610850e+01,9.746152958260771015e+01,1.669197155520320663e+00
6.961392278455690530e+01,9.746582286528843042e+01,1.666399257429692193e+00
6.971394278855771631e+01,9.747010662591317498e+01,1.663607476328910595e+00
6.981396279255851312e+01,9.747438089320829135e+01,1.660821794025478360e+00
6.991398279655930992e+01,9.747864569589344796e+01,1.658042192397559678e+00
7.001400280056010672e+01,9.748290106268170518e+01,1.655268653393983769e+00
7.011402280456091773e+01,9.748714702227945850e+01,1.652501159034243772e+00
7.021404280856171454e+01,9.749138360338642428e+01,1.649739691408497411e+00
7.031406281256251134e+01,9.749561083468448430e+01,1.646984232677410009e+00
7.041408281656330814e+01,9.749982874436692271e+01,1.644234765070960336e+00
7.051410282056411916e+01,9.750403736006732913e+01,1.641491270893182808e+00
7.061412282456491596e+01,9.750823670939684007e+01,1.638753732517002515e+00
7.071414282856571276e+01,9.751242681996083661e+01,1.636022132382620509e+00
7.081416283256650956e+01,9.751660771935893024e+01,1.633296452997515358e+00
7.091418283656732058e+01,9.752077943518496284e+01,1.630576676936442704e+00
7.101420284056811738e+01,9.752494199502702088e+01,1.627862786841436149e+00
7.111422284456891418e+01,9.752909542646743546e+01,1.625154765421805259e+00
7.121424284856971099e+01,9.753323975708275384e+01,1.622452595454137336e+00
7.131426285257052200e+01,9.753737501443288238e+01,1.619756259782147323e+00
7.141428285657131880e+01,9.754150122560972136e+01,1.617065741315552696e+00
7.151430286057211561e+01,9.754561841717183768e+01,1.614381023034540785e+00
7.161432286457291241e+01,9.754972661565707881e+01,1.611702087984895337e+00
7.171434286857370921e+01,9.755382584759837528e+01,1.609028919276482839e+00
7.181436287257452022e+01,9.755791613952366959e+01,1.606361500083254512e+00
7.191438287657531703e+01,9.756199751795593045e+01,1.603699813643246097e+00
7.201440288057611383e+01,9.756607000941319541e+01,1.601043843258576072e+00
7.211442288457691063e+01,9.757013364040849979e+01,1.598393572295447651e+00
7.221444288857772165e+01,9.757418843744997616e+01,1.595748984184147012e+00
7.231446289257851845e+01,9.757823442703009675e+01,1.593110062418903849e+00
7.241448289657931525e+01,9.758227163519305236e+01,1.590476790556823561e+00
7.251450290058011205e+01,9.758630008747444151e+01,1.587849152222106097e+00
7.261452290458092307e+01,9.759031980939089124e+01,1.585227131101439646e+00
7.271454290858171987e+01,9.759433082645473689e+01,1.582610710942584875e+00
7.281456291258251667e+01,9.759833316417412163e+01,1.579999875554373379e+00
7.291458291658331348e+01,9.760232684805292536e+01,1.577394608806708787e+00
7.301460292058412449e+01,9.760631190359077891e+01,1.574794894630565656e+00
7.311462292458492129e+01,9.761028835628309253e+01,1.572200717017991467e+00
7.321464292858571810e+01,9.761425623162104159e+01,1.569612060022104627e+00
7.331466293258651490e+01,9.761821555508122117e+01,1.567028907756958578e+00
7.341468293658731170e+01,9.762216635171044743e+01,1.564451244396537488e+00
7.351470294058812271e+01,9.762610864607056271e+01,1.561879054178733739e+00
7.361472294458891952e+01,9.763004246270588737e+01,1.559312321400999179e+00
7.371474294858971632e+01,9.763396782615714642e+01,1.556751030419012194e+00
7.381476295259051312e+01,9.763788476096149793e+01,1.554195165646680810e+00
7.391478295659132414e+01,9.764179329165247623e+01,1.551644711556140033e+00
7.401480296059212094e+01,9.764569344276009133e+01,1.549099652677754735e+00
7.411482296459291774e+01,9.764958523881070107e+01,1.546559973600117432e+00
7.421484296859371455e+01,9.765346870432711057e+01,1.544025658970048731e+00
7.431486297259452556e+01,9.765734386381851095e+01,1.541496693492466541e+00
7.441488297659532236e+01,9.766121074138192171e+01,1.538973061929438391e+00
7.451490298059611916e+01,9.766506936065171374e+01,1.536454749103934203e+00
7.461492298459691597e+01,9.766891974524607178e+01,1.533941739895715584e+00
7.471494298859772698e+01,9.767276191878023894e+01,1.531434019240086597e+00
7.481496299259852378e+01,9.767659590486641719e+01,1.528931572127895766e+00
7.491498299659932059e+01,9.768042172711383841e+01,1.526434383605533407e+00
7.501500300060011739e+01,9.768423940912872183e+01,1.523942438774932961e+00
7.511502300460091419e+01,9.768804897451431657e+01,1.521455722793571441e+00
7.521504300860172521e+01,9.769185044687085906e+01,1.518974220874468095e+00
7.531506301260252201e+01,9.769564384978578175e+01,1.516497918286060953e+00
7.541508301660331881e+01,9.769942920645121376e+01,1.514026800351306656e+00
7.551510302060411561e+01,9.770320653961769608e+01,1.511560852451229842e+00
7.561512302460492663e+01,9.770697587202086254e+01,1.509100060021032474e+00
7.571514302860572343e+01,9.771073722639394532e+01,1.506644408548923231e+00
7.581516303260652023e+01,9.771449062546766129e+01,1.504193883576114610e+00
7.591518303660731704e+01,9.771823609197028304e+01,1.501748470696826043e+00
7.601520304060812805e+01,9.772197364862763891e+01,1.499308155558281452e+00
7.611522304460892485e+01,9.772570331816305611e+01,1.496872923860711690e+00
7.621524304860972165e+01,9.772942512329741760e+01,1.494442761357351657e+00
7.631526305261051846e+01,9.773313908673961237e+01,1.492017653854322390e+00
7.641528305661132947e+01,9.773684523081912801e+01,1.489597587209779306e+00
7.651530306061212627e+01,9.774054357744390131e+01,1.487182547337268401e+00
7.661532306461292308e+01,9.774423414850814140e+01,1.484772520202041424e+00
7.671534306861371988e+01,9.774791696590411050e+01,1.482367491819957639e+00
7.681536307261453089e+01,9.775159205152205288e+01,1.479967448257482054e+00
7.691538307661532770e+01,9.775525942725023754e+01,1.477572375631687418e+00
7.701540308061612450e+01,9.775891911497497233e+01,1.475182260110251553e+00
7.711542308461692130e+01,9.776257113658053299e+01,1.472797087911459579e+00
7.721544308861771810e+01,9.776621551394924836e+01,1.470416845304202358e+00
7.731546309261852912e+01,9.776985226895217806e+01,1.468041518607862139e+00
7.741548309661932592e+01,9.777348142309614332e+01,1.465671094191507207e+00
7.751550310062012272e+01,9.777710299748534339e+01,1.463305558477062895e+00
7.761552310462091953e+01,9.778071701321141518e+01,1.460944897935826825e+00
7.771554310862173054e+01,9.778432349136443236e+01,1.458589099087433061e+00
7.781556311262252734e+01,9.778792245303286279e+01,1.456238148499853891e+00
7.791558311662332414e+01,9.779151391930369641e+01,1.453892032789397382e+00
7.801560312062412095e+01,9.779509791126230311e+01,1.451550738620709158e+00
7.811562312462493196e+01,9.779867444999251802e+01,1.449214252706771511e+00
7.821564312862572876e+01,9.780224355657662727e+01,1.446882561808904288e+00
7.831566313262652557e+01,9.780580525208631570e+01,1.444555652736652984e+00
7.841568313662732237e+01,9.780935955724352482e+01,1.442233512347025792e+00
7.851570314062813338e+01,9.781290649238549406e+01,1.439916127547494540e+00
7.861572314462893019e+01,9.781644607783793788e+01,1.437603485292694883e+00
7.871574314862972699e+01,9.781997833392534858e+01,1.435295572583450419e+00
7.881576315263052379e+01,9.782350328097109582e+01,1.432992376466774020e+00
7.891578315663132059e+01,9.782702093929732712e+01,1.430693884035867613e+00
7.901580316063213161e+01,9.783053132922508155e+01,1.428400082430121731e+00
7.911582316463292841e+01,9.783403447107414763e+01,1.426110958835117071e+00
7.921584316863372521e+01,9.783753038516321965e+01,1.423826500482622048e+00
7.931586317263452202e+01,9.784101909180098744e+01,1.421546694650488440e+00
7.941588317663533303e+01,9.784450061096013940e+01,1.419271528661925963e+00
7.951590318063612983e+01,9.784797496224574331e+01,1.417000989888344442e+00
7.961592318463692663e+01,9.785144216525223726e+01,1.414735065746224096e+00
7.971594318863772344e+01,9.785490223957323508e+01,1.412473743696200712e+00
7.981596319263853445e+01,9.785835520480152638e+01,1.410217011243064755e+00
7.991598319663933125e+01,9.786180108052904814e+01,1.407964855935762483e+00
8.001600320064012806e+01,9.786523988634694149e+01,1.405717265367394164e+00
8.011602320464092486e+01,9.786867164184550916e+01,1.403474227175215416e+00
8.021604320864173587e+01,9.787209636661422962e+01,1.401235729040636979e+00
8.031606321264253268e+01,9.787551408023320221e+01,1.399001758689122354e+00
8.041608321664332948e+01,9.787892480195962719e+01,1.396772303889500799e+00
8.051610322064412628e+01,9.788232855069924199e+01,1.394547352456656952e+00
8.061612322464492308e+01,9.788572534534804959e+01,1.392326892248566317e+00
8.071614322864573410e+01,9.788911520480148454e+01,1.390110911165431951e+00
8.081616323264653090e+01,9.789249814795452664e+01,1.387899397149686465e+00
8.091618323664732770e+01,9.789587419370157306e+01,1.385692338185988692e+00
8.101620324064812451e+01,9.789924336093656621e+01,1.383489722301225910e+00
8.111622324464893552e+01,9.790260566855289426e+01,1.381291537564513394e+00
8.121624324864973232e+01,9.790596113544343382e+01,1.379097772087195084e+00
8.131626325265052913e+01,9.790930978049220812e+01,1.376908414022743221e+00
8.141628325665132593e+01,9.791265162227284691e+01,1.374723451566108423e+00
8.151630326065213694e+01,9.791598667902289321e+01,1.372542872956266313e+00
8.161632326465293374e+01,9.791931496897090881e+01,1.370366666473407324e+00
8.171634326865373055e+01,9.792263651034524230e+01,1.368194820438123127e+00
8.181636327265452735e+01,9.792595132137395808e+01,1.366027323211406186e+00
8.191638327665533836e+01,9.792925942028490738e+01,1.363864163194650425e+00
8.201640328065613517e+01,9.793256082530569984e+01,1.361705328829651895e+00
8.211642328465693197e+01,9.793585555466368930e+01,1.359550808598607441e+00
8.221644328865772877e+01,9.793914362658603068e+01,1.357400591024114700e+00
8.231646329265852557e+01,9.794242505929143761e+01,1.355254664669079068e+00
8.241648329665933659e+01,9.794569987070022421e+01,1.353113018136091528e+00
8.251650330066013339e+01,9.794896807841116981e+01,1.350975640069847605e+00
8.261652330466093019e+01,9.795222970001481144e+01,1.348842519154476172e+00
8.271654330866172700e+01,9.795548475310171455e+01,1.346713644112776276e+00
8.281656331266253801e+01,9.795873325526243036e+01,1.344589003706214925e+00
8.291658331666333481e+01,9.796197522408751013e+01,1.342468586734929747e+00
8.301660332066413162e+01,9.796521067716754771e+01,1.340352382037726331e+00
8.311662332466492842e+01,9.796843963209310857e+01,1.338240378492079330e+00
8.321664332866573943e+01,9.797166210645477236e+01,1.336132565014132467e+00
8.331666333266653623e+01,9.797487811783520328e+01,1.334028930558608605e+00
8.341668333666733304e+01,9.797808768352994946e+01,1.331929464118218220e+00
8.351670334066812984e+01,9.798129082052695082e+01,1.329834154725951345e+00
8.361672334466894085e+01,9.798448754580658715e+01,1.327742991452546262e+00
8.371674334866973766e+01,9.798767787634943716e+01,1.325655963405767412e+00
8.381676335267053446e+01,9.799086182913633536e+01,1.323573059730403401e+00
8.391678335667133126e+01,9.799403942114832944e+01,1.321494269608269434e+00
8.401680336067214228e+01,9.799721066936666602e+01,1.319419582258205104e+00
8.411682336467293908e+01,9.800037559077286176e+01,1.317348986936077049e+00
8.421684336867373588e+01,9.800353420234860380e+01,1.315282472934776070e+00
8.431686337267453268e+01,9.800668652106813283e+01,1.313220029584131421e+00
8.441688337667532949e+01,9.800983256362940210e+01,1.311161646250349699e+00
8.451690338067614050e+01,9.801297234643594436e+01,1.309107312338188001e+00
8.461692338467693730e+01,9.801610588588432904e+01,1.307057017288550504e+00
8.471694338867773411e+01,9.801923319837158033e+01,1.305010750577806578e+00
8.481696339267853091e+01,9.802235430029512031e+01,1.302968501717790994e+00
8.491698339667934192e+01,9.802546920805276898e+01,1.300930260255803494e+00
8.501700340068013872e+01,9.802857793804280107e+01,1.298896015774610335e+00
8.511702340468093553e+01,9.803168050666388922e+01,1.296865757892442073e+00
8.521704340868173233e+01,9.803477693031514661e+01,1.294839476262995115e+00
8.531706341268254334e+01,9.803786722538850995e+01,1.292817160575346236e+00
8.541708341668334015e+01,9.804095140801010189e+01,1.290798800553421000e+00
8.551710342068413695e+01,9.804402949402410172e+01,1.288784385958054113e+00
8.561712342468493375e+01,9.804710149926833651e+01,1.286773906584707472e+00
8.571714342868574477e+01,9.805016743958124437e+01,1.284767352262826900e+00
8.581716343268654157e+01,9.805322733080180342e+01,1.282764712855841926e+00
8.591718343668733837e+01,9.805628118876963129e+01,1.280765978261165783e+00
8.601720344068813517e+01,9.805932902932491402e+01,1.278771138410195407e+00
8.611722344468893198e+01,9.806237086830840610e+01,1.276780183268311664e+00
8.621724344868974299e+01,9.806540672156150151e+01,1.274793102834879122e+00
8.631726345269053979e+01,9.806843660491877301e+01,1.272809887143165231e+00
8.641728345669133660e+01,9.807146053395884167e+01,1.270830526259830950e+00
8.651730346069213340e+01,9.807447852399035071e+01,1.268855010286891183e+00
8.661732346469294441e+01,9.807749059031613115e+01,1.266883329359543620e+00
8.671734346869374122e+01,9.808049674823972452e+01,1.264915473645562560e+00
8.681736347269453802e+01,9.808349701306543977e+01,1.262951433345298247e+00
8.691738347669533482e+01,9.808649140009829637e+01,1.260991198691676418e+00
8.701740348069614583e+01,9.808947992464408117e+01,1.259034759950199645e+00
8.711742348469694264e+01,9.809246260200930578e+01,1.257082107418946659e+00
8.721744348869773944e+01,9.809543944750122080e+01,1.255133231428571694e+00
8.731746349269853624e+01,9.809841047642062506e+01,1.253188122342227429e+00
8.741748349669934726e+01,9.810137570382184435e+01,1.251246770555079157e+00
8.751750350070014406e+01,9.810433514450052428e+01,1.249309166496167967e+00
8.761752350470094086e+01,9.810728881324702400e+01,1.247375300626345274e+00
8.771754350870173766e+01,9.811023672485255531e+01,1.245445163437701286e+00
8.781756351270253447e+01,9.811317889410919690e+01,1.243518745453564334e+00
8.791758351670334548e+01,9.811611533580992273e+01,1.241596037228499982e+00
8.801760352070414228e+01,9.811904606474853097e+01,1.239677029348313253e+00
8.811762352470493909e+01,9.812197109571971509e+01,1.237761712430046179e+00
8.821764352870573589e+01,9.812489044351906387e+01,1.235850077121979584e+00
8.831766353270654690e+01,9.812780412293599852e+01,1.233942114103556253e+00
8.841768353670734371e+01,9.813071214852246271e+01,1.232037814084920191e+00
8.851770354070814051e+01,9.813361453458261963e+01,1.230137167808685206e+00
8.861772354470893731e+01,9.813651129541574392e+01,1.228240166047972259e+00
8.871774354870974832e+01,9.813940244532207657e+01,1.226346799605867899e+00
8.881776355271054513e+01,9.814228799860286756e+01,1.224457059315425145e+00
8.891778355671134193e+01,9.814516796956033318e+01,1.222570936039662381e+00
8.901780356071213873e+01,9.814804237249769869e+01,1.220688420671563357e+00
8.911782356471294975e+01,9.815091122171912730e+01,1.218809504134077848e+00
8.921784356871374655e+01,9.815377453152981957e+01,1.216934177380122328e+00
8.931786357271454335e+01,9.815663231622909279e+01,1.215062431392504472e+00
8.941788357671534015e+01,9.815948458988746950e+01,1.213194257183485281e+00
8.951790358071615117e+01,9.816233136633790934e+01,1.211329645796459964e+00
8.961792358471694797e+01,9.816517265940896664e+01,1.209468588304091430e+00
8.971794358871774477e+01,9.816800848293023307e+01,1.207611075807797363e+00
8.981796359271854158e+01,9.817083885073243721e+01,1.205757099437750890e+00
8.991798359671933838e+01,9.817366377664733079e+01,1.203906650352880803e+00
9.001800360072014939e+01,9.817648327450778822e+01,1.202059719740870447e+00
9.011802360472094620e+01,9.817929735814776393e+01,1.200216298818159499e+00
9.021804360872174300e+01,9.818210604140227815e+01,1.198376378829942634e+00
9.031806361272253980e+01,9.818490933810078047e+01,1.196539951050098916e+00
9.041808361672335081e+01,9.818770726185216802e+01,1.194707006780772129e+00
9.051810362072414762e+01,9.819049982603760895e+01,1.192877537353971507e+00
9.061812362472494442e+01,9.819328704403422137e+01,1.191051534129792921e+00
9.071814362872574122e+01,9.819606892922031705e+01,1.189228988495935502e+00
9.081816363272655224e+01,9.819884549497534465e+01,1.187409891867701850e+00
9.091818363672734904e+01,9.820161675467990392e+01,1.185594235687998266e+00
9.101820364072814584e+01,9.820438272171580252e+01,1.183782011427333858e+00
9.111822364472894265e+01,9.820714340946599918e+01,1.181973210583821210e+00
9.121824364872975366e+01,9.820989883131460374e+01,1.180167824683176159e+00
9.131826365273055046e+01,9.821264900064039693e+01,1.178365845278650514e+00
9.141828365673134726e+01,9.821539393060955092e+01,1.176567263950628828e+00
9.151830366073214407e+01,9.821813363416983123e+01,1.174772072308153392e+00
9.161832366473294087e+01,9.822086812426533697e+01,1.172980261987230044e+00
9.171834366873375188e+01,9.822359741384138943e+01,1.171191824650371194e+00
9.181836367273454869e+01,9.822632151584456039e+01,1.169406751986596271e+00
9.191838367673534549e+01,9.822904044322262962e+01,1.167625035711431059e+00
9.201840368073614229e+01,9.823175420892464160e+01,1.165846667566907024e+00
9.211842368473695331e+01,9.823446282590089140e+01,1.164071639321562879e+00
9.221844368873775011e+01,9.823716630710289621e+01,1.162299942770443462e+00
9.231846369273854691e+01,9.823986466547704310e+01,1.160531569735034685e+00
9.241848369673934371e+01,9.824255791376469915e+01,1.158766512062879395e+00
9.251850370074015473e+01,9.824524606449774922e+01,1.157004761629027101e+00
9.261852370474095153e+01,9.824792913020475282e+01,1.155246310334423487e+00
9.271854370874174833e+01,9.825060712341552005e+01,1.153491150105474539e+00
9.281856371274254514e+01,9.825328005666119680e+01,1.151739272894048760e+00
9.291858371674335615e+01,9.825594794247420793e+01,1.149990670677475846e+00
9.301860372074415295e+01,9.825861079338827153e+01,1.148245335458548011e+00
9.311862372474494975e+01,9.826126862193842726e+01,1.146503259265517993e+00
9.321864372874574656e+01,9.826392144066099377e+01,1.144764434152101273e+00
9.331866373274654336e+01,9.826656926208737275e+01,1.143028852197410794e+00
9.341868373674735437e+01,9.826921209855123607e+01,1.141296505505591474e+00
9.351870374074815118e+01,9.827184996218524304e+01,1.139567386207200661e+00
9.361872374474894798e+01,9.827448286511902609e+01,1.137841486457671802e+00
9.371874374874974478e+01,9.827711081948352501e+01,1.136118798436904331e+00
9.381876375275055580e+01,9.827973383741108648e+01,1.134399314349264110e+00
9.391878375675135260e+01,9.828235193103535039e+01,1.132683026423583428e+00
9.401880376075214940e+01,9.828496511249133505e+01,1.130969926913159895e+00
9.411882376475294620e+01,9.828757339391539460e+01,1.129260008095757772e+00
9.421884376875375722e+01,9.829017678744524744e+01,1.127553262273607082e+00
9.431886377275455402e+01,9.829277530521387973e+01,1.125849681773343436e+00
9.441888377675535082e+01,9.829536895916348271e+01,1.124149258945655871e+00
9.451890378075614763e+01,9.829795776104336369e+01,1.122451986166603577e+00
9.461892378475695864e+01,9.830054172260007306e+01,1.120757855836150396e+00
9.471894378875775544e+01,9.830312085558153967e+01,1.119066860377778472e+00
9.481896379275855224e+01,9.830569517173709926e+01,1.117378992238486690e+00
9.491898379675934905e+01,9.830826468281743757e+01,1.115694243888790682e+00
9.501900380076016006e+01,9.831082940057466146e+01,1.114012607822722822e+00
9.511902380476095686e+01,9.831338933676227043e+01,1.112334076557834006e+00
9.521904380876175367e+01,9.831594450313512823e+01,1.110658642635190763e+00
9.531906381276255047e+01,9.831849491144356534e+01,1.108986298619318411e+00
9.541908381676334727e+01,9.832104057325379642e+01,1.107317037097863999e+00
9.551910382076415829e+01,9.832358149994688290e+01,1.105650850682850628e+00
9.561912382476495509e+01,9.832611770290139930e+01,1.103987732009282352e+00
9.571914382876575189e+01,9.832864919349731281e+01,1.102327673734774471e+00
9.581916383276654869e+01,9.833117598311602592e+01,1.100670668539554864e+00
9.591918383676735971e+01,9.833369808314034799e+01,1.099016709126463098e+00
9.601920384076815651e+01,9.833621550495453789e+01,1.097365788220951099e+00
9.611922384476895331e+01,9.833872825994424716e+01,1.095717898571082483e+00
9.621924384876975012e+01,9.834123635949654840e+01,1.094073032947533441e+00
9.631926385277056113e+01,9.834373981499413730e+01,1.092431184143534351e+00
9.641928385677135793e+01,9.834623863764200280e+01,1.090792344974550243e+00
9.651930386077215474e+01,9.834873283846737024e+01,1.089156508279473856e+00
9.661932386477295154e+01,9.835122242849517704e+01,1.087523666919296250e+00
9.671934386877376255e+01,9.835370741875183853e+01,1.085893813776756867e+00
9.681936387277455935e+01,9.835618782026516271e+01,1.084266941756343972e+00
9.691938387677535616e+01,9.835866364406446394e+01,1.082643043784294656e+00
9.701940388077615296e+01,9.836113490118046343e+01,1.081022112808594171e+00
9.711942388477694976e+01,9.836360160264530350e+01,1.079404141798977035e+00
9.721944388877776078e+01,9.836606375949263281e+01,1.077789123746925481e+00
9.731946389277855758e+01,9.836852138275182256e+01,1.076177051665616613e+00
9.741948389677935438e+01,9.837097448328067628e+01,1.074567918589611981e+00
9.751950390078015118e+01,9.837342307176628253e+01,1.072961717575999341e+00
9.761952390478096220e+01,9.837586715889371192e+01,1.071358441703121445e+00
9.771954390878175900e+01,9.837830675534947034e+01,1.069758084070246529e+00
9.781956391278255580e+01,9.838074187182151320e+01,1.068160637797567203e+00
9.791958391678335261e+01,9.838317251899927385e+01,1.066566096026200672e+00
9.801960392078416362e+01,9.838559870757366355e+01,1.064974451918188736e+00
9.811962392478496042e+01,9.838802044823700044e+01,1.063385698656498235e+00
9.821964392878575723e+01,9.839043775168310901e+01,1.061799829445020382e+00
9.831966393278655403e+01,9.839285062860174946e+01,1.060216837508517473e+00
9.841968393678736504e+01,9.839525908951691235e+01,1.058636716092328456e+00
9.851970394078816184e+01,9.839766314478866605e+01,1.057059458463456503e+00
9.861972394478895865e+01,9.840006280477524570e+01,1.055485057909356206e+00
9.871974394878975545e+01,9.840245807983632176e+01,1.053913507737620714e+00
9.881976395279055225e+01,9.840484898033307104e+01,1.052344801275980846e+00
9.891978395679136327e+01,9.840723551662810564e+01,1.050778931872305311e+00
9.901980396079216007e+01,9.840961769908552981e+01,1.049215892894601598e+00
9.911982396479295687e+01,9.841199553807091149e+01,1.047655677731014201e+00
9.921984396879375367e+01,9.841436904395128238e+01,1.046098279789826391e+00
9.931986397279456469e+01,9.841673822708975194e+01,1.044543692499406928e+00
9.941988397679536149e+01,9.841910309768937282e+01,1.042991909307929399e+00
9.951990398079615829e+01,9.842146366579562766e+01,1.041442923684408495e+00
9.961992398479695510e+01,9.842381994145237911e+01,1.039896729117543384e+00
9.971994398879776611e+01,9.842617193470496773e+01,1.038353319115419948e+00
9.981996399279856291e+01,9.842851965560018357e+01,1.036812687205511674e+00
9.991998399679935972e+01,9.843086311418630885e+01,1.035274826934677428e+00
1.000200040008001565e+02,9.843320232051308949e+01,1.033739731869163903e+00
1.001200240048009675e+02,9.843553728463176355e+01,1.032207395594603616e+00
1.002200440088017643e+02,9.843786801659501862e+01,1.030677811716016912e+00
1.003200640128025611e+02,9.844019452645177637e+01,1.029150973857759777e+00
1.004200840168033579e+02,9.844251682409625914e+01,1.027626875663254280e+00
1.005201040208041690e+02,9.844483491927134367e+01,1.026105510795978670e+00
1.006201240248049658e+02,9.844714882171841452e+01,1.024586872938364479e+00
1.007201440288057626e+02,9.844945854118033424e+01,1.023070955791510750e+00
1.008201640328065594e+02,9.845176408740144325e+01,1.021557753075185815e+00
1.009201840368073562e+02,9.845406547012755993e+01,1.020047258527827072e+00
1.010202040408081672e+02,9.845636269910596639e+01,1.018539465906540542e+00
1.011202240448089640e+02,9.845865578408542262e+01,1.017034368987102200e+00
1.012202440488097608e+02,9.846094473481613818e+01,1.015531961563955532e+00
1.013202640528105576e+02,9.846322956104469881e+01,1.014032237450165574e+00
1.014202840568113686e+02,9.846551027236817788e+01,1.012535190477156899e+00
1.015203040608121654e+02,9.846778687823818643e+01,1.011040814495662410e+00
1.016203240648129622e+02,9.847005938810501391e+01,1.009549103374665524e+00
1.017203440688137590e+02,9.847232781142039926e+01,1.008060051001133051e+00
1.018203640728145700e+02,9.847459215763758777e+01,1.006573651280014525e+00
1.019203840768153668e+02,9.847685243621124584e+01,1.005089898134242432e+00
1.020204040808161636e+02,9.847910865659753199e+01,1.003608785504732648e+00
1.021204240848169604e+02,9.848136082825409687e+01,1.002130307350383109e+00
1.022204440888177714e+02,9.848360896064002645e+01,1.000654457648075368e+00
1.023204640928185682e+02,9.848585306321083976e+01,9.991812303926267402e-01
1.024204840968193650e+02,9.848809314527761671e+01,9.977106195965410596e-01
1.025205041008201619e+02,9.849032921601154555e+01,9.962426192909132894e-01
1.026205241048209587e+02,9.849256128458267767e+01,9.947772235244202177e-01
1.027205441088217697e+02,9.849478936016248554e+01,9.933144263630657722e-01
1.028205641128225665e+02,9.849701345192391955e+01,9.918542218901815755e-01
1.029205841168233633e+02,9.849923356904137961e+01,9.903966042064255015e-01
1.030206041208241601e+02,9.850144972069074356e+01,9.889415674297828973e-01
1.031206241248249711e+02,9.850366191604932453e+01,9.874891056955660273e-01
1.032206441288257679e+02,9.850587016429592779e+01,9.860392131564146290e-01
1.033206641328265647e+02,9.850807447460586275e+01,9.845918839822497270e-01
1.034206841368273615e+02,9.851027485601477451e+01,9.831471123600339368e-01
1.035207041408281725e+02,9.851247131742385932e+01,9.817048924946373267e-01
1.036207241448289693e+02,9.851466386773326178e+01,9.802652186078719687e-01
1.037207441488297661e+02,9.851685251584456182e+01,9.788280849382493543e-01
1.038207641528305629e+02,9.851903727066077465e+01,9.773934857409809496e-01
1.039207841568313739e+02,9.852121814108639342e+01,9.759614152879780846e-01
1.040208041608321707e+02,9.852339513602733234e+01,9.745318678678523971e-01
1.041208241648329675e+02,9.852556826439096938e+01,9.731048377859145004e-01
1.042208441688337643e+02,9.852773753508613197e+01,9.716803193641756486e-01
1.043208641728345611e+02,9.852990295701825119e+01,9.702583069413021066e-01
1.044208841768353722e+02,9.853206453895772654e+01,9.688387948723859999e-01
1.045209041808361690e+02,9.853422228954566719e+01,9.674217775297726529e-01
1.046209241848369658e+02,9.853637621742218755e+01,9.660072493021364393e-01
1.047209441888377626e+02,9.853852633122889415e+01,9.645952045942517428e-01
1.048209641928385736e+02,9.854067263960878620e+01,9.631856378269926244e-01
1.049209841968393704e+02,9.854281515120632662e+01,9.617785434373333775e-01
1.050210042008401672e+02,9.854495387466737100e+01,9.603739158783475283e-01
1.051210242048409640e+02,9.854708881863923864e+01,9.589717496192085022e-01
1.052210442088417750e+02,9.854921999177065572e+01,9.575720391451892910e-01
1.053210642128425718e+02,9.855134740270709415e+01,9.561747789576205969e-01
1.054210842168433686e+02,9.855347105996338541e+01,9.547799635736682333e-01
1.055211042208441654e+02,9.855559097193000184e+01,9.533875875271249356e-01
1.056211242248449764e+02,9.855770714699657731e+01,9.519976453675278449e-01
1.057211442288457732e+02,9.855981959355415256e+01,9.506101316599400164e-01
1.058211642328465700e+02,9.856192831999518944e+01,9.492250409849493087e-01
1.059211842368473668e+02,9.856403333471358508e+01,9.478423679386691614e-01
1.060212042408481778e+02,9.856613464610458664e+01,9.464621071327385948e-01
1.061212242448489746e+02,9.856823226256491921e+01,9.450842531943223213e-01
1.062212442488497715e+02,9.857032619249268635e+01,9.437088007661101896e-01
1.063212642528505683e+02,9.857241644428280836e+01,9.423357445062762183e-01
1.064212842568513651e+02,9.857450302620385685e+01,9.409650790882655436e-01
1.065213042608521761e+02,9.857658594640471961e+01,9.395967992015518133e-01
1.066213242648529729e+02,9.857866521303358809e+01,9.382308995507928628e-01
1.067213442688537697e+02,9.858074083424003220e+01,9.368673748556214376e-01
1.068213642728545665e+02,9.858281281817501451e+01,9.355062198506464144e-01
1.069213842768553775e+02,9.858488117299087605e+01,9.341474292854519135e-01
